datetime,cpu,mem
Fri Oct 21 08:40:08 GMT 2022,25,1230895
Fri Oct 21 08:40:10 GMT 2022,4.9,1233417
Fri Oct 21 08:40:12 GMT 2022,4.9,1307198
Fri Oct 21 08:40:13 GMT 2022,4.9,1298756
Fri Oct 21 08:40:15 GMT 2022,4.9,1302275
Fri Oct 21 08:40:16 GMT 2022,40,1290959
Fri Oct 21 08:40:18 GMT 2022,40,1295455
Fri Oct 21 08:40:20 GMT 2022,40,1292458
Fri Oct 21 08:40:21 GMT 2022,40,1296283
Fri Oct 21 08:40:23 GMT 2022,29,1293656
Fri Oct 21 08:40:24 GMT 2022,29,1224675
Fri Oct 21 08:40:26 GMT 2022,29,1223983
Fri Oct 21 08:40:28 GMT 2022,29,1226618
Fri Oct 21 08:40:29 GMT 2022,27,1223745
Fri Oct 21 08:40:31 GMT 2022,27,1224394
Fri Oct 21 08:40:33 GMT 2022,27,1226589
Fri Oct 21 08:40:35 GMT 2022,-16.9,1223770
Fri Oct 21 08:40:36 GMT 2022,-16.9,1221778
Fri Oct 21 08:40:38 GMT 2022,-16.9,1223650
Fri Oct 21 08:40:39 GMT 2022,-16.9,1226261
Fri Oct 21 08:40:41 GMT 2022,29,1223750
Fri Oct 21 08:40:43 GMT 2022,29,1224954
Fri Oct 21 08:40:44 GMT 2022,29,1225978
Fri Oct 21 08:40:46 GMT 2022,29,1226545
Fri Oct 21 08:40:47 GMT 2022,28,1224058
Fri Oct 21 08:40:49 GMT 2022,28,1225394
Fri Oct 21 08:40:51 GMT 2022,28,1227845
Fri Oct 21 08:40:53 GMT 2022,0,1226202
Fri Oct 21 08:40:55 GMT 2022,0,1224930
Fri Oct 21 08:40:56 GMT 2022,0,1224787
Fri Oct 21 08:40:58 GMT 2022,0,1224904
Fri Oct 21 08:41:00 GMT 2022,0,1226316
Fri Oct 21 08:41:01 GMT 2022,0,1226355
Fri Oct 21 08:41:03 GMT 2022,0,1223528
Fri Oct 21 08:41:05 GMT 2022,0,1224068
Fri Oct 21 08:41:07 GMT 2022,0,1225831
Fri Oct 21 08:41:09 GMT 2022,0,1225088
Fri Oct 21 08:41:10 GMT 2022,0,1225600
Fri Oct 21 08:41:12 GMT 2022,0,1227355
Fri Oct 21 08:41:14 GMT 2022,18,1226392
Fri Oct 21 08:41:16 GMT 2022,18,1225548
Fri Oct 21 08:41:18 GMT 2022,18,1227575
Fri Oct 21 08:41:20 GMT 2022,15,1226020
Fri Oct 21 08:41:21 GMT 2022,15,1226694
