datetime,cpu,mem
Sun Oct 23 14:41:19 GMT 2022,51,1248432
Sun Oct 23 14:41:21 GMT 2022,0,1296782
Sun Oct 23 14:41:25 GMT 2022,0,1250252
Sun Oct 23 14:41:29 GMT 2022,0.2,1302198
Sun Oct 23 14:41:33 GMT 2022,0.2,1262798
Sun Oct 23 14:41:37 GMT 2022,98,1260352
Sun Oct 23 14:41:42 GMT 2022,98,1268199
Sun Oct 23 14:41:45 GMT 2022,97,1272524
Sun Oct 23 14:41:48 GMT 2022,97,1326191
Sun Oct 23 14:41:52 GMT 2022,94,1373544
Sun Oct 23 14:41:55 GMT 2022,94,1394189
Sun Oct 23 14:41:58 GMT 2022,92,1443401
Sun Oct 23 14:42:02 GMT 2022,92,1481716
Sun Oct 23 14:42:05 GMT 2022,90,1479862
Sun Oct 23 14:42:08 GMT 2022,90,1507753
Sun Oct 23 14:42:11 GMT 2022,83,1536827
Sun Oct 23 14:42:15 GMT 2022,83,1542070
Sun Oct 23 14:42:18 GMT 2022,87,1547077
Sun Oct 23 14:42:21 GMT 2022,87,1549542
Sun Oct 23 14:42:24 GMT 2022,75,1549741
Sun Oct 23 14:42:26 GMT 2022,75,1548124
Sun Oct 23 14:42:29 GMT 2022,0.1,1546833
Sun Oct 23 14:42:32 GMT 2022,0.1,1564162
Sun Oct 23 14:42:34 GMT 2022,47,1526315
