datetime,cpu,mem
Sat Oct 22 12:17:03 GMT 2022,54,1252033
Sat Oct 22 12:17:04 GMT 2022,0,1257028
Sat Oct 22 12:17:06 GMT 2022,0,1251731
Sat Oct 22 12:17:07 GMT 2022,0,1258661
Sat Oct 22 12:17:08 GMT 2022,0,1240191
Sat Oct 22 12:17:10 GMT 2022,0.3,1241961
Sat Oct 22 12:17:13 GMT 2022,0.3,1234825
Sat Oct 22 12:17:15 GMT 2022,0.3,1240644
Sat Oct 22 12:17:17 GMT 2022,50,1232889
Sat Oct 22 12:17:19 GMT 2022,50,1234597
Sat Oct 22 12:17:21 GMT 2022,50,1238016
Sat Oct 22 12:17:24 GMT 2022,46,1236069
Sat Oct 22 12:17:26 GMT 2022,46,1235109
Sat Oct 22 12:17:28 GMT 2022,46,1237295
Sat Oct 22 12:17:30 GMT 2022,47,1223674
Sat Oct 22 12:17:33 GMT 2022,47,1220656
Sat Oct 22 12:17:35 GMT 2022,47,1218356
Sat Oct 22 12:17:37 GMT 2022,48,1218433
Sat Oct 22 12:17:40 GMT 2022,48,1213919
Sat Oct 22 12:17:42 GMT 2022,48,1219520
Sat Oct 22 12:17:44 GMT 2022,-13.8,1217301
Sat Oct 22 12:17:47 GMT 2022,-13.8,1216967
Sat Oct 22 12:17:49 GMT 2022,-13.8,1217936
Sat Oct 22 12:17:51 GMT 2022,47,1217239
Sat Oct 22 12:17:53 GMT 2022,47,1219239
Sat Oct 22 12:17:56 GMT 2022,47,1215889
Sat Oct 22 12:17:58 GMT 2022,70,1219587
Sat Oct 22 12:18:00 GMT 2022,70,1219107
Sat Oct 22 12:18:03 GMT 2022,70,1219188
Sat Oct 22 12:18:05 GMT 2022,62,1217023
Sat Oct 22 12:18:08 GMT 2022,62,1218475
Sat Oct 22 12:18:10 GMT 2022,62,1221524
Sat Oct 22 12:18:12 GMT 2022,56,1215433
Sat Oct 22 12:18:15 GMT 2022,56,1219756
Sat Oct 22 12:18:17 GMT 2022,78,1203795
