datetime,cpu,mem
Sun Oct 23 17:08:15 GMT 2022,18,1123323
Sun Oct 23 17:08:17 GMT 2022,18,1245829
Sun Oct 23 17:08:19 GMT 2022,47,1118427
Sun Oct 23 17:08:21 GMT 2022,47,1133181
Sun Oct 23 17:08:23 GMT 2022,47,1121392
Sun Oct 23 17:08:25 GMT 2022,0.1,1126868
Sun Oct 23 17:08:29 GMT 2022,0.1,1126200
Sun Oct 23 17:08:31 GMT 2022,0.2,1130021
Sun Oct 23 17:08:34 GMT 2022,0.2,1130429
Sun Oct 23 17:08:36 GMT 2022,0.2,1130100
Sun Oct 23 17:08:39 GMT 2022,0.1,1124717
Sun Oct 23 17:08:41 GMT 2022,0.1,1125865
Sun Oct 23 17:08:44 GMT 2022,0.1,1128502
Sun Oct 23 17:08:46 GMT 2022,49,1123959
Sun Oct 23 17:08:49 GMT 2022,49,1129389
Sun Oct 23 17:08:51 GMT 2022,49,1131848
Sun Oct 23 17:08:54 GMT 2022,50,1126753
Sun Oct 23 17:08:56 GMT 2022,50,1129627
Sun Oct 23 17:08:59 GMT 2022,50,1131932
Sun Oct 23 17:09:01 GMT 2022,50,1102443
Sun Oct 23 17:09:04 GMT 2022,50,1108541
Sun Oct 23 17:09:06 GMT 2022,50,1109596
Sun Oct 23 17:09:08 GMT 2022,48,1106910
Sun Oct 23 17:09:11 GMT 2022,48,1107376
Sun Oct 23 17:09:13 GMT 2022,48,1109767
Sun Oct 23 17:09:16 GMT 2022,48,1110048
Sun Oct 23 17:09:18 GMT 2022,48,1107018
Sun Oct 23 17:09:21 GMT 2022,48,1110699
Sun Oct 23 17:09:23 GMT 2022,47,1110746
Sun Oct 23 17:09:26 GMT 2022,47,1105520
Sun Oct 23 17:09:28 GMT 2022,47,1114053
