datetime,cpu,mem
Sat Oct 22 19:55:12 GMT 2022,35,1193494
Sat Oct 22 19:55:13 GMT 2022,0.1,1195455
Sat Oct 22 19:55:15 GMT 2022,0.1,1202047
Sat Oct 22 19:55:16 GMT 2022,0.1,1209276
Sat Oct 22 19:55:18 GMT 2022,0.1,1203226
Sat Oct 22 19:55:19 GMT 2022,45,1200142
Sat Oct 22 19:55:20 GMT 2022,45,1191628
Sat Oct 22 19:55:22 GMT 2022,45,1190790
Sat Oct 22 19:55:24 GMT 2022,45,1190995
Sat Oct 22 19:55:25 GMT 2022,0.1,1191458
Sat Oct 22 19:55:27 GMT 2022,0.1,1187114
Sat Oct 22 19:55:29 GMT 2022,0.1,1192493
Sat Oct 22 19:55:31 GMT 2022,31,1190652
Sat Oct 22 19:55:33 GMT 2022,31,1190010
Sat Oct 22 19:55:34 GMT 2022,31,1187523
Sat Oct 22 19:55:36 GMT 2022,0,1190242
Sat Oct 22 19:55:38 GMT 2022,0,1189199
Sat Oct 22 19:55:39 GMT 2022,0,1190483
Sat Oct 22 19:55:41 GMT 2022,0,1190392
Sat Oct 22 19:55:43 GMT 2022,0.1,1189539
Sat Oct 22 19:55:45 GMT 2022,0.1,1185337
Sat Oct 22 19:55:46 GMT 2022,0.1,1186517
Sat Oct 22 19:55:47 GMT 2022,0.1,1186640
Sat Oct 22 19:55:49 GMT 2022,33,1184947
Sat Oct 22 19:55:51 GMT 2022,33,1185607
Sat Oct 22 19:55:53 GMT 2022,33,1188180
Sat Oct 22 19:55:55 GMT 2022,32,1186088
Sat Oct 22 19:55:56 GMT 2022,32,1185368
Sat Oct 22 19:55:58 GMT 2022,32,1186056
Sat Oct 22 19:56:00 GMT 2022,32,1188611
Sat Oct 22 19:56:01 GMT 2022,32,1186370
Sat Oct 22 19:56:03 GMT 2022,32,1185326
Sat Oct 22 19:56:05 GMT 2022,32,1187910
Sat Oct 22 19:56:07 GMT 2022,31,1183979
Sat Oct 22 19:56:09 GMT 2022,31,1184655
Sat Oct 22 19:56:10 GMT 2022,31,1185331
Sat Oct 22 19:56:12 GMT 2022,31,1185140
Sat Oct 22 19:56:13 GMT 2022,28,1183223
Sat Oct 22 19:56:15 GMT 2022,28,1184255
Sat Oct 22 19:56:17 GMT 2022,28,1183931
Sat Oct 22 19:56:18 GMT 2022,28,1184744
Sat Oct 22 19:56:20 GMT 2022,28,1185027
Sat Oct 22 19:56:22 GMT 2022,28,1184047
Sat Oct 22 19:56:24 GMT 2022,28,1190811
Sat Oct 22 19:56:25 GMT 2022,34,1168071
