datetime,cpu,mem
Sat Oct 22 16:55:10 GMT 2022,35,1180043
Sat Oct 22 16:55:12 GMT 2022,0.1,1180421
Sat Oct 22 16:55:13 GMT 2022,0.1,1190910
Sat Oct 22 16:55:14 GMT 2022,0.1,1186983
Sat Oct 22 16:55:16 GMT 2022,0.1,1182124
Sat Oct 22 16:55:17 GMT 2022,41,1176651
Sat Oct 22 16:55:18 GMT 2022,41,1176189
Sat Oct 22 16:55:20 GMT 2022,41,1175826
Sat Oct 22 16:55:21 GMT 2022,41,1172672
Sat Oct 22 16:55:23 GMT 2022,0.1,1173017
Sat Oct 22 16:55:25 GMT 2022,0.1,1173729
Sat Oct 22 16:55:26 GMT 2022,0.1,1176206
Sat Oct 22 16:55:28 GMT 2022,30,1173993
Sat Oct 22 16:55:30 GMT 2022,30,1172291
Sat Oct 22 16:55:32 GMT 2022,30,1174292
Sat Oct 22 16:55:34 GMT 2022,33,1174323
Sat Oct 22 16:55:36 GMT 2022,33,1173080
Sat Oct 22 16:55:37 GMT 2022,33,1171716
Sat Oct 22 16:55:38 GMT 2022,33,1174184
Sat Oct 22 16:55:40 GMT 2022,30,1174274
Sat Oct 22 16:55:42 GMT 2022,30,1168565
Sat Oct 22 16:55:44 GMT 2022,30,1168064
Sat Oct 22 16:55:46 GMT 2022,33,1168543
Sat Oct 22 16:55:47 GMT 2022,33,1168315
Sat Oct 22 16:55:49 GMT 2022,33,1170272
Sat Oct 22 16:55:51 GMT 2022,32,1168327
Sat Oct 22 16:55:53 GMT 2022,32,1169115
Sat Oct 22 16:55:54 GMT 2022,32,1169735
Sat Oct 22 16:55:56 GMT 2022,32,1169212
Sat Oct 22 16:55:58 GMT 2022,28,1168075
Sat Oct 22 16:56:00 GMT 2022,28,1168417
Sat Oct 22 16:56:01 GMT 2022,28,1166250
Sat Oct 22 16:56:03 GMT 2022,0,1168453
Sat Oct 22 16:56:04 GMT 2022,0,1168451
Sat Oct 22 16:56:06 GMT 2022,0,1169789
Sat Oct 22 16:56:08 GMT 2022,0,1170082
Sat Oct 22 16:56:09 GMT 2022,0.1,1168333
Sat Oct 22 16:56:11 GMT 2022,0.1,1168813
Sat Oct 22 16:56:13 GMT 2022,0.1,1171410
Sat Oct 22 16:56:15 GMT 2022,32,1169441
Sat Oct 22 16:56:17 GMT 2022,32,1169277
Sat Oct 22 16:56:18 GMT 2022,32,1170742
Sat Oct 22 16:56:20 GMT 2022,32,1170017
Sat Oct 22 16:56:22 GMT 2022,32,1168217
Sat Oct 22 16:56:24 GMT 2022,32,1153652
