datetime,cpu,mem
Fri Oct 28 22:30:13 GMT 2022,28,1428220
Fri Oct 28 22:30:14 GMT 2022,0.2,1269245
Fri Oct 28 22:30:15 GMT 2022,0.2,1189580
Fri Oct 28 22:30:17 GMT 2022,0.2,1214074
Fri Oct 28 22:30:19 GMT 2022,0.2,1217069
Fri Oct 28 22:30:21 GMT 2022,0.1,1221163
Fri Oct 28 22:30:23 GMT 2022,0.1,1214825
Fri Oct 28 22:30:26 GMT 2022,0.1,1222374
Fri Oct 28 22:30:28 GMT 2022,46,1219700
Fri Oct 28 22:30:30 GMT 2022,46,1218980
Fri Oct 28 22:30:32 GMT 2022,46,1221626
Fri Oct 28 22:30:34 GMT 2022,0,1219176
Fri Oct 28 22:30:36 GMT 2022,0,1218336
Fri Oct 28 22:30:37 GMT 2022,0,1220553
Fri Oct 28 22:30:39 GMT 2022,33,1220391
Fri Oct 28 22:30:41 GMT 2022,33,1219095
Fri Oct 28 22:30:43 GMT 2022,33,1219853
Fri Oct 28 22:30:45 GMT 2022,32,1219667
Fri Oct 28 22:30:46 GMT 2022,32,1216708
Fri Oct 28 22:30:48 GMT 2022,32,1217606
Fri Oct 28 22:30:50 GMT 2022,37,1207798
Fri Oct 28 22:30:52 GMT 2022,37,1212423
Fri Oct 28 22:30:55 GMT 2022,37,1211932
Fri Oct 28 22:30:58 GMT 2022,0.1,1203886
Fri Oct 28 22:31:00 GMT 2022,0.1,1208942
Fri Oct 28 22:31:02 GMT 2022,0.1,1209492
Fri Oct 28 22:31:04 GMT 2022,0,1208870
Fri Oct 28 22:31:06 GMT 2022,0,1207674
Fri Oct 28 22:31:08 GMT 2022,0,1210100
Fri Oct 28 22:31:10 GMT 2022,31,1209566
Fri Oct 28 22:31:12 GMT 2022,31,1210174
Fri Oct 28 22:31:14 GMT 2022,31,1209608
Fri Oct 28 22:31:16 GMT 2022,23,1208538
Fri Oct 28 22:31:18 GMT 2022,23,1209862
Fri Oct 28 22:31:20 GMT 2022,23,1209444
Fri Oct 28 22:31:21 GMT 2022,29,1209518
Fri Oct 28 22:31:23 GMT 2022,29,1208382
Fri Oct 28 22:31:25 GMT 2022,29,1206844
Fri Oct 28 22:31:27 GMT 2022,34,1193050
