datetime,cpu,mem
Fri Oct 28 17:50:43 GMT 2022,81,1289495
Fri Oct 28 17:50:44 GMT 2022,0.3,1395760
Fri Oct 28 17:50:46 GMT 2022,0.3,1228983
Fri Oct 28 17:50:48 GMT 2022,0.3,1274026
Fri Oct 28 17:50:52 GMT 2022,0.3,1268997
Fri Oct 28 17:50:55 GMT 2022,0.3,1248720
Fri Oct 28 17:50:58 GMT 2022,82,1250320
Fri Oct 28 17:51:01 GMT 2022,82,1252625
Fri Oct 28 17:51:05 GMT 2022,81,1244224
Fri Oct 28 17:51:08 GMT 2022,81,1249383
Fri Oct 28 17:51:11 GMT 2022,80,1249030
Fri Oct 28 17:51:14 GMT 2022,80,1251951
Fri Oct 28 17:51:17 GMT 2022,79,1248154
Fri Oct 28 17:51:20 GMT 2022,79,1250447
Fri Oct 28 17:51:24 GMT 2022,79,1250990
Fri Oct 28 17:51:27 GMT 2022,79,1251979
Fri Oct 28 17:51:30 GMT 2022,80,1245750
Fri Oct 28 17:51:33 GMT 2022,80,1252252
Fri Oct 28 17:51:37 GMT 2022,80,1250682
Fri Oct 28 17:51:40 GMT 2022,80,1251121
Fri Oct 28 17:51:43 GMT 2022,82,1250796
Fri Oct 28 17:51:47 GMT 2022,82,1251357
Fri Oct 28 17:51:50 GMT 2022,81,1248854
Fri Oct 28 17:51:53 GMT 2022,81,1259448
Fri Oct 28 17:51:57 GMT 2022,83,1233698
