Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
67,2275128,859834
169,2573629,1158335
270,2329932,914638
369,2258231,842937
472,2516355,1101061
572,2315592,900298
672,2645416,1230122
771,2638246,1222952
872,1463700,48406
972,2050299,635005
1075,1589944,174650
1167,2379775,964481
1269,2824495,1409201
1372,5154634,3739340
1473,5344702,3929408
1573,5511790,4096496
1674,4381178,2965884
1776,5274677,3859383
1882,5798060,4382766
1981,5590334,4175040
2078,5959740,4544446
2178,5541978,4126684
2278,3656774,2241480
2379,4396867,2981573
2481,3346485,1931191
2581,2397925,982631
2689,3844577,2429283
2786,4031037,2615743
2891,2715753,1300459
2984,3063173,1647879
3084,2822439,1407145
3185,1525413,110119
3285,1722737,307443
3387,1361970,0
3488,1919768,504474
3592,1672547,257253
3698,1627263,211969
3796,1949917,534623
3897,2659757,1244463
3994,3372359,1957065
4099,1893062,477768
4199,2086210,670916
4301,1971488,556194
4399,2339893,924599
4500,1990721,575427
4600,2136340,721046
4705,2473334,1058040
4800,1949917,534623
4902,1505371,90077
5001,1455181,39887
5096,1147215,0
5196,1914067,498773
5301,1295968,0
5398,1747686,332392
5499,1575604,160310
5600,2031051,615757
5700,2528423,1113129
5800,1962955,547661
5914,1403299,0
6007,1851805,436511
6113,1604958,189664
6202,1526882,111588
6311,1885762,470468
6411,1499862,84568
6513,1871264,455970
6609,1372383,0
6713,374025,0
6818,1272789,0
6914,1539578,124284
7020,1674351,259057
7116,1499682,84388
7221,1625394,210100
7315,1706134,290840
7420,1455181,39887
7514,1684711,269417
7625,1153243,0
7710,2058557,643263
7811,1578839,163545
7912,1189066,0
8026,1311820,0
8124,1350881,0
8225,1284664,0
8325,1264422,0
8423,1434851,19557
8524,1542123,126829
8623,1741985,326691
8716,1677454,262160
8817,1672253,256959
8919,1185655,0
9023,970225,0
9119,1059446,0
9219,1823158,407864
9319,1511073,95779
9420,1525413,110119
9521,1534052,118758
9622,1320958,0
9721,1428544,13250
9822,1534052,118758
9937,1189887,0
10023,1757707,342413
10126,2088118,672824
10225,2715448,1300154
10328,1915029,499735
10429,1702668,287374
10531,2559837,1144543
10637,1500516,85222
10733,1518396,103102
10840,1412160,0
10933,1734814,319520
11051,1092070,0
11136,1892557,477263
11235,1634433,219139
11341,1569902,154608
11430,1505371,90077
11537,1132527,0
11631,1918593,503299
11732,1584242,168948
11834,1160566,0
11934,1775485,360191
12037,1113272,0
12135,2062319,647025
12240,1593730,178436
12341,1723667,308373
12445,1428764,13470
12537,1469521,54227
12640,1306578,0
12738,1625794,210500
12842,954743,0
12939,985654,0
13041,1525413,110119
13141,1239189,0
13241,1491945,76651
13346,1423217,7923
13455,2462378,1047084
13542,1722737,307443
13666,1082025,0
13752,1390264,0
13850,1315847,0
13949,1462351,47057
14063,1180706,0
14159,1589448,174154
14252,1612923,197629
14368,1137821,0
14455,1923976,508682
14558,1598583,183289
14666,1763495,348201
14749,1648773,233479
14851,1275928,0
14950,1682274,266980
15054,1069535,0
15103,1416822,1528
15204,1207394,0
15307,1348315,0
15411,1807459,392165
15509,1759088,343794
15616,1404175,0
15711,1569902,154608
15813,1706134,290840
15907,1519712,104418
16009,1225675,0
16109,1332127,0
16209,1429077,13783
16310,1211458,0
16412,1185970,0
16512,1366528,0
16622,1318007,0
16717,1569963,154669
16822,846870,0
16924,1454586,39292
17014,1455181,39887
17120,1406959,0
17222,1476691,61397
17316,1347629,0
17415,1719005,303711
17517,1139697,0
17616,1696320,281026
17719,1068664,0
17820,1306960,0
17921,1364573,0
18020,1463028,47734
18120,1931224,515930
18229,1414423,0
18328,1156974,0
18426,781540,0
