datetime,cpu,mem
Sun Oct 23 17:39:05 GMT 2022,62,1166278
Sun Oct 23 17:39:06 GMT 2022,0.1,1184574
Sun Oct 23 17:39:08 GMT 2022,0.1,1201700
Sun Oct 23 17:39:12 GMT 2022,0.1,1236251
Sun Oct 23 17:39:16 GMT 2022,0.1,1233895
Sun Oct 23 17:39:20 GMT 2022,98,1237187
Sun Oct 23 17:39:24 GMT 2022,98,1175203
Sun Oct 23 17:39:28 GMT 2022,95,1174177
Sun Oct 23 17:39:31 GMT 2022,95,1170044
Sun Oct 23 17:39:34 GMT 2022,85,1161632
Sun Oct 23 17:39:37 GMT 2022,85,1155327
Sun Oct 23 17:39:41 GMT 2022,82,1159254
Sun Oct 23 17:39:44 GMT 2022,82,1161073
Sun Oct 23 17:39:47 GMT 2022,82,1158554
Sun Oct 23 17:39:50 GMT 2022,82,1161317
Sun Oct 23 17:39:53 GMT 2022,81,1159248
Sun Oct 23 17:39:56 GMT 2022,81,1161780
Sun Oct 23 17:39:59 GMT 2022,82,1159460
Sun Oct 23 17:40:02 GMT 2022,82,1160255
Sun Oct 23 17:40:05 GMT 2022,85,1159356
Sun Oct 23 17:40:08 GMT 2022,85,1160119
Sun Oct 23 17:40:11 GMT 2022,80,1160728
Sun Oct 23 17:40:14 GMT 2022,80,1162411
Sun Oct 23 17:40:17 GMT 2022,84,1160455
