datetime,cpu,mem
Sat Oct 22 11:38:59 GMT 2022,1.6,1097170
Sat Oct 22 11:39:00 GMT 2022,17,1095222
Sat Oct 22 11:39:01 GMT 2022,17,1182133
Sat Oct 22 11:39:02 GMT 2022,17,1223289
Sat Oct 22 11:39:03 GMT 2022,17,1269493
Sat Oct 22 11:39:05 GMT 2022,57,1277983
Sat Oct 22 11:39:06 GMT 2022,57,1276371
Sat Oct 22 11:39:07 GMT 2022,57,1271983
Sat Oct 22 11:39:09 GMT 2022,57,1264488
Sat Oct 22 11:39:10 GMT 2022,36,1251696
Sat Oct 22 11:39:12 GMT 2022,36,1251458
Sat Oct 22 11:39:13 GMT 2022,36,1247206
Sat Oct 22 11:39:15 GMT 2022,36,1247288
Sat Oct 22 11:39:16 GMT 2022,0.4,1245698
Sat Oct 22 11:39:18 GMT 2022,0.4,1247130
Sat Oct 22 11:39:20 GMT 2022,0.4,1242550
Sat Oct 22 11:39:22 GMT 2022,-36.2,1244928
Sat Oct 22 11:39:24 GMT 2022,-36.2,1242570
Sat Oct 22 11:39:26 GMT 2022,-36.2,1243074
Sat Oct 22 11:39:29 GMT 2022,0.5,1240732
Sat Oct 22 11:39:31 GMT 2022,0.5,1241835
Sat Oct 22 11:39:33 GMT 2022,0.5,1245028
Sat Oct 22 11:39:35 GMT 2022,48,1242560
Sat Oct 22 11:39:37 GMT 2022,48,1242263
Sat Oct 22 11:39:40 GMT 2022,48,1244432
Sat Oct 22 11:39:42 GMT 2022,49,1244112
Sat Oct 22 11:39:44 GMT 2022,49,1240038
Sat Oct 22 11:39:46 GMT 2022,49,1243685
Sat Oct 22 11:39:48 GMT 2022,49,1243427
Sat Oct 22 11:39:50 GMT 2022,49,1242954
Sat Oct 22 11:39:53 GMT 2022,49,1242542
Sat Oct 22 11:39:55 GMT 2022,49,1242302
Sat Oct 22 11:39:57 GMT 2022,49,1243942
Sat Oct 22 11:39:59 GMT 2022,49,1238700
Sat Oct 22 11:40:02 GMT 2022,-10.5,1242510
Sat Oct 22 11:40:04 GMT 2022,-10.5,1243756
Sat Oct 22 11:40:06 GMT 2022,-10.5,1352978
Sat Oct 22 11:40:09 GMT 2022,70,1350187
Sat Oct 22 11:40:11 GMT 2022,70,1350373
