datetime,cpu,mem
Fri Oct 21 08:17:22 GMT 2022,26,1278472
Fri Oct 21 08:17:23 GMT 2022,7,1282169
Fri Oct 21 08:17:25 GMT 2022,7,1269322
Fri Oct 21 08:17:27 GMT 2022,7,1310033
Fri Oct 21 08:17:28 GMT 2022,53,1336685
Fri Oct 21 08:17:31 GMT 2022,53,1359339
Fri Oct 21 08:17:33 GMT 2022,53,1374676
Fri Oct 21 08:17:34 GMT 2022,0.1,1354792
Fri Oct 21 08:17:37 GMT 2022,0.1,1353870
Fri Oct 21 08:17:39 GMT 2022,0.1,1355099
Fri Oct 21 08:17:41 GMT 2022,40,1354191
Fri Oct 21 08:17:43 GMT 2022,40,1356080
Fri Oct 21 08:17:45 GMT 2022,40,1357321
Fri Oct 21 08:17:47 GMT 2022,40,1351215
Fri Oct 21 08:17:48 GMT 2022,40,1350191
Fri Oct 21 08:17:50 GMT 2022,40,1352422
Fri Oct 21 08:17:52 GMT 2022,35,1347395
Fri Oct 21 08:17:54 GMT 2022,35,1346560
Fri Oct 21 08:17:55 GMT 2022,35,1339350
Fri Oct 21 08:17:57 GMT 2022,0,1340319
Fri Oct 21 08:17:59 GMT 2022,0,1342183
Fri Oct 21 08:18:01 GMT 2022,0,1340774
Fri Oct 21 08:18:03 GMT 2022,0,1339807
Fri Oct 21 08:18:05 GMT 2022,0,1340587
Fri Oct 21 08:18:07 GMT 2022,0,1343182
Fri Oct 21 08:18:09 GMT 2022,36,1337507
Fri Oct 21 08:18:11 GMT 2022,36,1341253
Fri Oct 21 08:18:13 GMT 2022,36,1342956
Fri Oct 21 08:18:14 GMT 2022,0,1340745
Fri Oct 21 08:18:16 GMT 2022,0,1340381
Fri Oct 21 08:18:18 GMT 2022,0,1343348
Fri Oct 21 08:18:20 GMT 2022,0,1343317
Fri Oct 21 08:18:22 GMT 2022,0,1342449
Fri Oct 21 08:18:24 GMT 2022,0,1343780
Fri Oct 21 08:18:26 GMT 2022,36,1342933
Fri Oct 21 08:18:28 GMT 2022,36,1342101
Fri Oct 21 08:18:30 GMT 2022,36,1343324
Fri Oct 21 08:18:32 GMT 2022,39,1343233
Fri Oct 21 08:18:34 GMT 2022,39,1345745
Fri Oct 21 08:18:36 GMT 2022,39,1331368
