datetime,cpu,mem
Sun Oct 23 08:01:38 GMT 2022,30,1241554
Sun Oct 23 08:01:39 GMT 2022,-38.5,1248903
Sun Oct 23 08:01:41 GMT 2022,-38.5,1186776
Sun Oct 23 08:01:44 GMT 2022,-38.5,1234673
Sun Oct 23 08:01:46 GMT 2022,65,1251293
Sun Oct 23 08:01:48 GMT 2022,65,1248861
Sun Oct 23 08:01:51 GMT 2022,65,1248738
Sun Oct 23 08:01:53 GMT 2022,0.1,1239294
Sun Oct 23 08:01:54 GMT 2022,0.1,1235914
Sun Oct 23 08:01:56 GMT 2022,0.1,1238771
Sun Oct 23 08:01:58 GMT 2022,37,1236186
Sun Oct 23 08:02:00 GMT 2022,37,1238270
Sun Oct 23 08:02:02 GMT 2022,37,1238898
Sun Oct 23 08:02:04 GMT 2022,37,1236903
Sun Oct 23 08:02:06 GMT 2022,37,1237805
Sun Oct 23 08:02:07 GMT 2022,37,1237379
Sun Oct 23 08:02:09 GMT 2022,37,1238038
Sun Oct 23 08:02:11 GMT 2022,34,1233964
Sun Oct 23 08:02:13 GMT 2022,34,1232268
Sun Oct 23 08:02:15 GMT 2022,34,1219693
Sun Oct 23 08:02:17 GMT 2022,39,1218532
Sun Oct 23 08:02:18 GMT 2022,39,1217701
Sun Oct 23 08:02:20 GMT 2022,39,1219221
Sun Oct 23 08:02:22 GMT 2022,39,1219922
Sun Oct 23 08:02:24 GMT 2022,35,1218367
Sun Oct 23 08:02:26 GMT 2022,35,1219932
Sun Oct 23 08:02:27 GMT 2022,35,1220585
Sun Oct 23 08:02:29 GMT 2022,0,1220822
Sun Oct 23 08:02:31 GMT 2022,0,1220865
Sun Oct 23 08:02:33 GMT 2022,0,1221175
Sun Oct 23 08:02:35 GMT 2022,0.1,1219166
Sun Oct 23 08:02:37 GMT 2022,0.1,1220778
Sun Oct 23 08:02:39 GMT 2022,0.1,1223507
Sun Oct 23 08:02:40 GMT 2022,0,1220568
Sun Oct 23 08:02:42 GMT 2022,0,1220414
Sun Oct 23 08:02:44 GMT 2022,0,1222719
Sun Oct 23 08:02:46 GMT 2022,0.1,1223130
Sun Oct 23 08:02:48 GMT 2022,0.1,1222314
Sun Oct 23 08:02:50 GMT 2022,0.1,1224039
Sun Oct 23 08:02:51 GMT 2022,35,1207287
