datetime,cpu,mem
Sun Oct 23 10:35:37 GMT 2022,33,1211042
Sun Oct 23 10:35:39 GMT 2022,0,1219969
Sun Oct 23 10:35:40 GMT 2022,0,1221962
Sun Oct 23 10:35:42 GMT 2022,0,1221743
Sun Oct 23 10:35:43 GMT 2022,0,1214293
Sun Oct 23 10:35:44 GMT 2022,44,1213367
Sun Oct 23 10:35:46 GMT 2022,44,1211275
Sun Oct 23 10:35:47 GMT 2022,44,1210553
Sun Oct 23 10:35:49 GMT 2022,44,1203445
Sun Oct 23 10:35:51 GMT 2022,0.1,1200917
Sun Oct 23 10:35:52 GMT 2022,0.1,1202917
Sun Oct 23 10:35:54 GMT 2022,0.1,1205511
Sun Oct 23 10:35:56 GMT 2022,30,1203113
Sun Oct 23 10:35:58 GMT 2022,30,1200133
Sun Oct 23 10:35:59 GMT 2022,30,1196933
Sun Oct 23 10:36:01 GMT 2022,30,1199323
Sun Oct 23 10:36:02 GMT 2022,30,1199110
Sun Oct 23 10:36:04 GMT 2022,30,1197970
Sun Oct 23 10:36:06 GMT 2022,30,1200496
Sun Oct 23 10:36:08 GMT 2022,32,1198334
Sun Oct 23 10:36:09 GMT 2022,32,1199480
Sun Oct 23 10:36:10 GMT 2022,32,1199026
Sun Oct 23 10:36:12 GMT 2022,32,1200864
Sun Oct 23 10:36:14 GMT 2022,30,1198954
Sun Oct 23 10:36:16 GMT 2022,30,1199066
Sun Oct 23 10:36:17 GMT 2022,30,1200754
Sun Oct 23 10:36:19 GMT 2022,0,1195220
Sun Oct 23 10:36:20 GMT 2022,0,1195668
Sun Oct 23 10:36:22 GMT 2022,0,1197326
Sun Oct 23 10:36:24 GMT 2022,0,1196348
Sun Oct 23 10:36:26 GMT 2022,0,1197360
Sun Oct 23 10:36:27 GMT 2022,0,1201056
Sun Oct 23 10:36:28 GMT 2022,0,1201930
Sun Oct 23 10:36:30 GMT 2022,0,1201800
Sun Oct 23 10:36:31 GMT 2022,0,1200811
Sun Oct 23 10:36:33 GMT 2022,0,1201657
Sun Oct 23 10:36:35 GMT 2022,0,1200535
Sun Oct 23 10:36:37 GMT 2022,0,1201875
Sun Oct 23 10:36:39 GMT 2022,0,1202337
Sun Oct 23 10:36:40 GMT 2022,0,1199887
Sun Oct 23 10:36:41 GMT 2022,0,1200895
Sun Oct 23 10:36:43 GMT 2022,0,1202355
Sun Oct 23 10:36:45 GMT 2022,0,1204013
Sun Oct 23 10:36:47 GMT 2022,0.1,1202199
Sun Oct 23 10:36:48 GMT 2022,0.1,1202614
Sun Oct 23 10:36:50 GMT 2022,0.1,1189239
