datetime,cpu,mem
Sat Oct 22 15:51:58 GMT 2022,31,1121709
Sat Oct 22 15:51:59 GMT 2022,0.2,1126477
Sat Oct 22 15:52:01 GMT 2022,0.2,1314729
Sat Oct 22 15:52:03 GMT 2022,0.2,1460095
Sat Oct 22 15:52:05 GMT 2022,56,1511386
Sat Oct 22 15:52:07 GMT 2022,56,1504592
Sat Oct 22 15:52:08 GMT 2022,56,1416331
Sat Oct 22 15:52:10 GMT 2022,0.1,1404778
Sat Oct 22 15:52:12 GMT 2022,0.1,1399293
Sat Oct 22 15:52:14 GMT 2022,0.1,1388015
Sat Oct 22 15:52:16 GMT 2022,32,1387085
Sat Oct 22 15:52:18 GMT 2022,32,1478618
Sat Oct 22 15:52:20 GMT 2022,32,1477452
Sat Oct 22 15:52:22 GMT 2022,0,1477411
Sat Oct 22 15:52:23 GMT 2022,0,1477562
Sat Oct 22 15:52:25 GMT 2022,0,1397770
Sat Oct 22 15:52:27 GMT 2022,0,1397808
Sat Oct 22 15:52:28 GMT 2022,0.1,1397828
Sat Oct 22 15:52:30 GMT 2022,0.1,1399250
Sat Oct 22 15:52:32 GMT 2022,0.1,1399436
Sat Oct 22 15:52:34 GMT 2022,0,1397662
Sat Oct 22 15:52:35 GMT 2022,0,1398326
Sat Oct 22 15:52:37 GMT 2022,0,1401076
Sat Oct 22 15:52:39 GMT 2022,0.1,1398706
Sat Oct 22 15:52:41 GMT 2022,0.1,1398446
Sat Oct 22 15:52:42 GMT 2022,0.1,1390496
Sat Oct 22 15:52:44 GMT 2022,0.1,1388289
Sat Oct 22 15:52:46 GMT 2022,32,1385907
Sat Oct 22 15:52:48 GMT 2022,32,1385973
Sat Oct 22 15:52:49 GMT 2022,32,1387667
Sat Oct 22 15:52:51 GMT 2022,34,1387981
Sat Oct 22 15:52:53 GMT 2022,34,1386549
Sat Oct 22 15:52:55 GMT 2022,34,1386307
Sat Oct 22 15:52:57 GMT 2022,32,1385477
Sat Oct 22 15:52:59 GMT 2022,32,1386119
Sat Oct 22 15:53:00 GMT 2022,32,1386711
Sat Oct 22 15:53:02 GMT 2022,32,1388417
Sat Oct 22 15:53:04 GMT 2022,27,1388199
Sat Oct 22 15:53:06 GMT 2022,27,1387651
Sat Oct 22 15:53:08 GMT 2022,27,1389261
Sat Oct 22 15:53:10 GMT 2022,0,1388168
Sat Oct 22 15:53:11 GMT 2022,0,1371073
