datetime,cpu,mem
Sun Oct 23 10:00:23 GMT 2022,0.2,1294665
Sun Oct 23 10:00:25 GMT 2022,7.4,1294392
Sun Oct 23 10:00:26 GMT 2022,7.4,1347879
Sun Oct 23 10:00:28 GMT 2022,7.4,1387319
Sun Oct 23 10:00:29 GMT 2022,7.4,1379410
Sun Oct 23 10:00:31 GMT 2022,52,1375020
Sun Oct 23 10:00:32 GMT 2022,52,1371194
Sun Oct 23 10:00:34 GMT 2022,52,1363767
Sun Oct 23 10:00:35 GMT 2022,52,1365131
Sun Oct 23 10:00:36 GMT 2022,29,1365969
Sun Oct 23 10:00:38 GMT 2022,29,1365080
Sun Oct 23 10:00:39 GMT 2022,29,1364419
Sun Oct 23 10:00:40 GMT 2022,29,1289767
Sun Oct 23 10:00:42 GMT 2022,28,1288070
Sun Oct 23 10:00:43 GMT 2022,28,1288750
Sun Oct 23 10:00:45 GMT 2022,28,1287514
Sun Oct 23 10:00:46 GMT 2022,28,1288087
Sun Oct 23 10:00:47 GMT 2022,30,1287434
Sun Oct 23 10:00:49 GMT 2022,30,1287326
Sun Oct 23 10:00:50 GMT 2022,30,1286370
Sun Oct 23 10:00:51 GMT 2022,30,1287695
Sun Oct 23 10:00:53 GMT 2022,29,1287146
Sun Oct 23 10:00:54 GMT 2022,29,1287178
Sun Oct 23 10:00:55 GMT 2022,29,1287254
Sun Oct 23 10:00:57 GMT 2022,29,1288467
Sun Oct 23 10:00:58 GMT 2022,28,1286922
Sun Oct 23 10:01:00 GMT 2022,28,1287208
Sun Oct 23 10:01:01 GMT 2022,28,1287208
Sun Oct 23 10:01:02 GMT 2022,28,1288621
Sun Oct 23 10:01:04 GMT 2022,29,1287592
Sun Oct 23 10:01:05 GMT 2022,29,1287744
Sun Oct 23 10:01:06 GMT 2022,29,1287716
Sun Oct 23 10:01:08 GMT 2022,29,1288909
Sun Oct 23 10:01:09 GMT 2022,27,1287744
Sun Oct 23 10:01:11 GMT 2022,27,1287994
Sun Oct 23 10:01:12 GMT 2022,27,1287430
Sun Oct 23 10:01:13 GMT 2022,27,1288719
Sun Oct 23 10:01:15 GMT 2022,19,1288129
Sun Oct 23 10:01:16 GMT 2022,19,1288484
Sun Oct 23 10:01:18 GMT 2022,19,1288268
Sun Oct 23 10:01:20 GMT 2022,19,1289573
Sun Oct 23 10:01:21 GMT 2022,14,1288404
Sun Oct 23 10:01:23 GMT 2022,14,1288884
Sun Oct 23 10:01:24 GMT 2022,14,1288612
Sun Oct 23 10:01:25 GMT 2022,14,1290045
Sun Oct 23 10:01:27 GMT 2022,25,1286697
Sun Oct 23 10:01:28 GMT 2022,25,1286549
Sun Oct 23 10:01:29 GMT 2022,25,1278709
Sun Oct 23 10:01:31 GMT 2022,25,1285740
Sun Oct 23 10:01:32 GMT 2022,30,1286523
Sun Oct 23 10:01:33 GMT 2022,30,1286083
Sun Oct 23 10:01:35 GMT 2022,30,1287380
Sun Oct 23 10:01:36 GMT 2022,30,1271718
