datetime,cpu,mem
Fri Oct 28 16:35:52 GMT 2022,43,1222465
Fri Oct 28 16:35:54 GMT 2022,-1,1349079
Fri Oct 28 16:35:56 GMT 2022,-1,1192107
Fri Oct 28 16:35:58 GMT 2022,-1,1228491
Fri Oct 28 16:36:02 GMT 2022,0.7,1231928
Fri Oct 28 16:36:05 GMT 2022,0.7,1251111
Fri Oct 28 16:36:09 GMT 2022,94,1267364
Fri Oct 28 16:36:12 GMT 2022,94,1286242
Fri Oct 28 16:36:15 GMT 2022,88,1285802
Fri Oct 28 16:36:17 GMT 2022,88,1294376
Fri Oct 28 16:36:20 GMT 2022,86,1326868
Fri Oct 28 16:36:23 GMT 2022,86,1345015
Fri Oct 28 16:36:27 GMT 2022,97,1347654
Fri Oct 28 16:36:30 GMT 2022,97,1354355
Fri Oct 28 16:36:33 GMT 2022,89,1367876
Fri Oct 28 16:36:36 GMT 2022,89,1386064
Fri Oct 28 16:36:39 GMT 2022,94,1397621
Fri Oct 28 16:36:42 GMT 2022,94,1417377
Fri Oct 28 16:36:45 GMT 2022,87,1435716
Fri Oct 28 16:36:48 GMT 2022,87,1438475
Fri Oct 28 16:36:51 GMT 2022,92,1435600
Fri Oct 28 16:36:54 GMT 2022,92,1431379
Fri Oct 28 16:36:57 GMT 2022,91,1461256
Fri Oct 28 16:37:00 GMT 2022,91,1457916
Fri Oct 28 16:37:04 GMT 2022,91,1432711
Fri Oct 28 16:37:06 GMT 2022,91,1418827
