datetime,cpu,mem
Fri Oct 28 21:34:26 GMT 2022,16,1077999
Fri Oct 28 21:34:27 GMT 2022,5.2,1197182
Fri Oct 28 21:34:28 GMT 2022,5.2,1162467
Fri Oct 28 21:34:30 GMT 2022,5.2,1165619
Fri Oct 28 21:34:31 GMT 2022,5.2,1189754
Fri Oct 28 21:34:33 GMT 2022,45,1252502
Fri Oct 28 21:34:35 GMT 2022,45,1486388
Fri Oct 28 21:34:37 GMT 2022,45,1492540
Fri Oct 28 21:34:40 GMT 2022,0.2,1511928
Fri Oct 28 21:34:42 GMT 2022,0.2,1426638
Fri Oct 28 21:34:45 GMT 2022,67,1418971
Fri Oct 28 21:34:47 GMT 2022,67,1404723
Fri Oct 28 21:34:50 GMT 2022,67,1406087
Fri Oct 28 21:34:52 GMT 2022,0,1406215
Fri Oct 28 21:34:54 GMT 2022,0,1404147
Fri Oct 28 21:34:56 GMT 2022,0,1405911
Fri Oct 28 21:34:57 GMT 2022,0,1403943
Fri Oct 28 21:34:59 GMT 2022,0,1405165
Fri Oct 28 21:35:00 GMT 2022,0,1403932
Fri Oct 28 21:35:02 GMT 2022,0,1405591
Fri Oct 28 21:35:04 GMT 2022,0.1,1404115
Fri Oct 28 21:35:06 GMT 2022,0.1,1405407
Fri Oct 28 21:35:07 GMT 2022,0.1,1405599
Fri Oct 28 21:35:09 GMT 2022,0,1404635
Fri Oct 28 21:35:11 GMT 2022,0,1404639
Fri Oct 28 21:35:13 GMT 2022,0,1407123
Fri Oct 28 21:35:15 GMT 2022,0.1,1401807
Fri Oct 28 21:35:16 GMT 2022,0.1,1405587
Fri Oct 28 21:35:18 GMT 2022,0.1,1404859
Fri Oct 28 21:35:19 GMT 2022,0.1,1407195
Fri Oct 28 21:35:21 GMT 2022,30,1404875
Fri Oct 28 21:35:23 GMT 2022,30,1405755
Fri Oct 28 21:35:25 GMT 2022,30,1407975
Fri Oct 28 21:35:27 GMT 2022,0,1404543
Fri Oct 28 21:35:28 GMT 2022,0,1526486
Fri Oct 28 21:35:30 GMT 2022,0,1528006
Fri Oct 28 21:35:32 GMT 2022,0.1,1523250
Fri Oct 28 21:35:34 GMT 2022,0.1,1527502
Fri Oct 28 21:35:36 GMT 2022,0.1,1409778
Fri Oct 28 21:35:37 GMT 2022,0.1,1419184
Fri Oct 28 21:35:39 GMT 2022,28,1394204
