datetime,cpu,mem
Fri Oct 28 19:17:16 GMT 2022,75,1291507
Fri Oct 28 19:17:18 GMT 2022,0,1404362
Fri Oct 28 19:17:20 GMT 2022,0,1237616
Fri Oct 28 19:17:23 GMT 2022,0.2,1292611
Fri Oct 28 19:17:27 GMT 2022,0.2,1276198
Fri Oct 28 19:17:31 GMT 2022,92,1268166
Fri Oct 28 19:17:34 GMT 2022,92,1264860
Fri Oct 28 19:17:37 GMT 2022,79,1263492
Fri Oct 28 19:17:41 GMT 2022,79,1266086
Fri Oct 28 19:17:44 GMT 2022,82,1261864
Fri Oct 28 19:17:47 GMT 2022,82,1263418
Fri Oct 28 19:17:51 GMT 2022,80,1257422
Fri Oct 28 19:17:54 GMT 2022,80,1263540
Fri Oct 28 19:17:58 GMT 2022,80,1263200
Fri Oct 28 19:18:01 GMT 2022,80,1259798
Fri Oct 28 19:18:05 GMT 2022,81,1263830
Fri Oct 28 19:18:08 GMT 2022,81,1265360
Fri Oct 28 19:18:12 GMT 2022,80,1265554
Fri Oct 28 19:18:15 GMT 2022,80,1269184
Fri Oct 28 19:18:19 GMT 2022,84,1265738
Fri Oct 28 19:18:22 GMT 2022,84,1268284
Fri Oct 28 19:18:26 GMT 2022,82,1260156
Fri Oct 28 19:18:30 GMT 2022,82,1250071
