Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
2,2117093,983545
88,2333871,1200323
189,2078979,945431
290,2262758,1129210
397,2136340,1002792
498,2666927,1533379
598,2351443,1217895
697,3422463,2288915
799,2556792,1423244
904,2296702,1163154
1003,2332374,1198826
1109,4373871,3240323
1202,5397382,4263834
1304,3404295,2270747
1403,2085692,952144
1504,3254321,2120773
1607,2818281,1684733
1708,1770665,637117
1807,1555562,422014
1911,1519630,386082
2008,1398288,264740
2106,1211745,78197
2203,2195803,1062255
2310,3230307,2096759
2404,4440032,3306484
2505,3132360,1998812
2606,2369979,1236431
2707,1809796,676248
2808,1450787,317239
2908,3688840,2555292
3013,3060349,1926801
3113,2039948,906400
3216,2651281,1517733
3314,2723827,1590279
3416,1917314,783766
3515,3362238,2228690
3617,2954283,1820735
3723,3484173,2350625
3812,3330449,2196901
3918,2955930,1822382
4017,3115502,1981954
4122,3791275,2657727
4214,2620630,1487082
4314,2859302,1725754
4415,2715174,1581626
4515,2946765,1813217
4616,3344837,2211289
4724,2502429,1368881
4820,3660192,2526644
4925,4089504,2955956
5026,3969656,2836108
5123,3136241,2002693
5223,2336745,1203197
5328,1938056,804508
5430,3050452,1916904
5529,2592520,1458972
5625,2026234,892686
5725,2074288,940740
5830,1752954,619406
5930,2167499,1033951
6030,2988454,1854906
6129,2700116,1566568
6234,2272929,1139381
6337,3151832,2018284
6440,2714457,1580909
6531,2205380,1071832
6632,1266097,132549
6737,1115444,0
6834,1075548,0
6938,1911406,777858
7037,2155189,1021641
7134,2280703,1147155
7234,2097828,964280
7336,1466860,333312
7434,1755814,622266
7535,1543465,409917
7639,1232620,99072
7740,969286,0
7839,987968,0
7940,1497045,363497
8035,997024,0
8147,922346,0
8243,1059669,0
8337,870228,0
8439,469497,0
8539,424756,0
8642,491193,0
8741,575904,0
8841,1056273,0
8941,941929,0
9042,518894,0
9142,431452,0
9245,587321,0
9344,992120,0
9443,679919,0
9546,413598,0
9644,1576784,443236
9745,694259,0
9849,429820,0
9946,1473090,339542
10049,1415155,281607
10155,603049,0
