datetime,cpu,mem
Fri Oct 28 16:56:18 GMT 2022,90,1351920
Fri Oct 28 16:56:20 GMT 2022,0.2,1381303
Fri Oct 28 16:56:22 GMT 2022,0.2,1425589
Fri Oct 28 16:56:24 GMT 2022,0.2,1459795
Fri Oct 28 16:56:27 GMT 2022,0.5,1489934
Fri Oct 28 16:56:31 GMT 2022,0.5,1536209
Fri Oct 28 16:56:34 GMT 2022,0.2,1569092
Fri Oct 28 16:56:37 GMT 2022,0.2,1561799
Fri Oct 28 16:56:41 GMT 2022,0.7,1578985
Fri Oct 28 16:56:44 GMT 2022,0.7,1610712
Fri Oct 28 16:56:47 GMT 2022,90,1626791
Fri Oct 28 16:56:50 GMT 2022,90,1654573
Fri Oct 28 16:56:55 GMT 2022,98,1648597
Fri Oct 28 16:56:58 GMT 2022,98,1668457
Fri Oct 28 16:57:01 GMT 2022,85,1694584
Fri Oct 28 16:57:05 GMT 2022,85,1697241
Fri Oct 28 16:57:07 GMT 2022,93,1709392
Fri Oct 28 16:57:10 GMT 2022,93,1697906
Fri Oct 28 16:57:13 GMT 2022,76,1697083
Fri Oct 28 16:57:16 GMT 2022,76,1708549
Fri Oct 28 16:57:19 GMT 2022,87,1720781
Fri Oct 28 16:57:21 GMT 2022,87,1733736
Fri Oct 28 16:57:24 GMT 2022,83,1743468
Fri Oct 28 16:57:27 GMT 2022,83,1747554
Fri Oct 28 16:57:30 GMT 2022,87,1750454
Fri Oct 28 16:57:33 GMT 2022,87,1740774
