datetime,cpu,mem
Sun Oct 23 07:43:35 GMT 2022,2.5,1200687
Sun Oct 23 07:43:36 GMT 2022,50,1199951
Sun Oct 23 07:43:38 GMT 2022,50,1160474
Sun Oct 23 07:43:40 GMT 2022,50,1216539
Sun Oct 23 07:43:42 GMT 2022,0.1,1294384
Sun Oct 23 07:43:44 GMT 2022,0.1,1289792
Sun Oct 23 07:43:46 GMT 2022,0.1,1281039
Sun Oct 23 07:43:48 GMT 2022,-2,1277375
Sun Oct 23 07:43:50 GMT 2022,-2,1278903
Sun Oct 23 07:43:51 GMT 2022,-2,1189491
Sun Oct 23 07:43:53 GMT 2022,35,1187081
Sun Oct 23 07:43:55 GMT 2022,35,1184733
Sun Oct 23 07:43:57 GMT 2022,35,1185293
Sun Oct 23 07:43:58 GMT 2022,35,1187220
Sun Oct 23 07:44:00 GMT 2022,35,1186903
Sun Oct 23 07:44:01 GMT 2022,35,1183003
Sun Oct 23 07:44:03 GMT 2022,35,1187970
Sun Oct 23 07:44:05 GMT 2022,37,1185355
Sun Oct 23 07:44:07 GMT 2022,37,1186627
Sun Oct 23 07:44:08 GMT 2022,37,1185353
Sun Oct 23 07:44:09 GMT 2022,37,1186684
Sun Oct 23 07:44:11 GMT 2022,33,1185581
Sun Oct 23 07:44:13 GMT 2022,33,1186905
Sun Oct 23 07:44:15 GMT 2022,33,1187148
Sun Oct 23 07:44:17 GMT 2022,36,1185881
Sun Oct 23 07:44:18 GMT 2022,36,1185937
Sun Oct 23 07:44:20 GMT 2022,36,1188596
Sun Oct 23 07:44:22 GMT 2022,35,1186283
Sun Oct 23 07:44:24 GMT 2022,35,1186319
Sun Oct 23 07:44:26 GMT 2022,35,1187814
Sun Oct 23 07:44:27 GMT 2022,0,1187849
Sun Oct 23 07:44:29 GMT 2022,0,1186233
Sun Oct 23 07:44:31 GMT 2022,0,1187532
Sun Oct 23 07:44:33 GMT 2022,0,1186541
Sun Oct 23 07:44:34 GMT 2022,0,1187909
Sun Oct 23 07:44:36 GMT 2022,0,1188212
Sun Oct 23 07:44:38 GMT 2022,36,1186645
Sun Oct 23 07:44:40 GMT 2022,36,1187109
Sun Oct 23 07:44:42 GMT 2022,36,1189776
Sun Oct 23 07:44:43 GMT 2022,35,1235255
Sun Oct 23 07:44:45 GMT 2022,35,1236777
Sun Oct 23 07:44:47 GMT 2022,35,1253018
Sun Oct 23 07:44:49 GMT 2022,41,1221741
