Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
13,2200871,958449
97,2501928,1259506
198,2229551,987129
299,2394463,1152041
400,2093319,850897
500,2423143,1180721
600,2643948,1401526
701,3335040,2092618
802,2688437,1446015
902,2560083,1317661
1002,3432463,2190041
1105,4579586,3337164
1204,4365337,3122915
1308,3962650,2720228
1408,2117739,875317
1511,4156710,2914288
1612,2724665,1482243
1706,3416513,2174091
1806,3797139,2554717
1912,1847910,605488
2012,2317974,1075552
2109,4268987,3026565
2215,4722402,3479980
2317,4327472,3085050
2414,4185059,2942637
2511,2537818,1295396
2631,1116155,0
2722,2635193,1392771
2819,3882185,2639763
2921,2153187,910765
3024,2403653,1161231
3121,3774171,2531749
3220,2299465,1057043
3325,2114154,871732
3424,1523684,281262
3528,1728751,486329
3627,2673625,1431203
3732,3006923,1764501
3825,1763672,521250
3923,1765538,523116
4032,3330253,2087831
4126,3247765,2005343
4226,3737991,2495569
4327,2691826,1449404
4429,1760492,518070
4527,2082158,839736
4633,3960627,2718205
4729,2991980,1749558
4831,2570948,1328526
4936,3454673,2212251
5036,2954877,1712455
5136,3476290,2233868
5244,3273064,2030642
5335,2551076,1308654
5435,2683009,1440587
5535,3524265,2281843
5638,2723517,1481095
5736,2793798,1551376
5836,2035896,793474
5941,1764435,522013
6036,2003301,760879
6137,2271103,1028681
6239,1453773,211351
6343,1394245,151823
6441,1149132,0
6554,379118,0
6656,889635,0
6752,1331228,88806
6850,1051593,0
6951,976788,0
7061,911957,0
7150,1588190,345768
7258,1731920,489498
7355,1664843,422421
7452,1903674,661252
7546,1709077,466655
7647,1782180,539758
7747,2561105,1318683
7851,2012678,770256
7953,2723243,1480821
8053,2450312,1207890
8153,2104467,862045
8255,2312399,1069977
8354,2190508,948086
8465,1855461,613039
8560,1995812,753390
8663,1725604,483182
8759,1928784,686362
8862,1663491,421069
8954,1591790,349368
9058,1464850,222428
9162,1856009,613587
9256,1404970,162548
9357,1810463,568041
9459,1069795,0
9562,2081693,839271
9659,1774244,531822
9768,1520089,277667
9860,1770316,527894
9960,1460113,217691
10060,1339763,97341
10181,1228887,0
10268,1919377,676955
10366,1705577,463155
10484,757312,0
10569,1307801,65379
10667,1000242,0
10769,1531297,288875
10869,1577450,335028
10969,2368195,1125773
11072,2060531,818109
11166,1419260,176838
11268,1093454,0
11368,728714,0
11417,941808,0
11519,1071861,0
11622,392850,0
11720,796112,0
11822,597765,0
11924,2046124,803702
12021,1378553,136131
12124,580596,0
12222,755507,0
12323,602194,0
12425,493724,0
12523,733393,0
12624,419292,0
12725,812867,0
12826,545642,0
12925,920419,0
13026,497383,0
13126,789432,0
13226,1068576,0
13326,1035024,0
13428,987513,0
13530,909097,0
13649,542517,0
13733,1568746,326324
13831,1081179,0
13952,535862,0
14039,696466,0
14136,1121962,0
14236,1002308,0
14350,403619,0
14444,732153,0
14535,1394598,152176
14635,579067,0
14734,1212157,0
14834,1079113,0
14936,728714,0
15034,1222983,0
15137,689313,0
15235,1201472,0
15337,885054,0
15438,1051452,0
15537,1039315,0
15638,805744,0
15738,1000710,0
15841,656031,0
15942,859007,0
16040,1378109,135687
16140,1000242,0
16241,1074750,0
16347,1049359,0
16458,698102,0
16546,1301386,58964
16657,694645,0
16748,1158452,0
