datetime,cpu,mem
Fri Oct 28 18:26:25 GMT 2022,0.1,1311310
Fri Oct 28 18:26:27 GMT 2022,0.4,1318014
Fri Oct 28 18:26:28 GMT 2022,0.4,1257049
Fri Oct 28 18:26:31 GMT 2022,0.4,1284884
Fri Oct 28 18:26:33 GMT 2022,0.2,1341947
Fri Oct 28 18:26:37 GMT 2022,0.2,1355775
Fri Oct 28 18:26:40 GMT 2022,93,1368187
Fri Oct 28 18:26:42 GMT 2022,93,1364612
Fri Oct 28 18:26:45 GMT 2022,0,1353922
Fri Oct 28 18:26:47 GMT 2022,0,1356960
Fri Oct 28 18:26:50 GMT 2022,40,1357016
Fri Oct 28 18:26:52 GMT 2022,40,1352415
Fri Oct 28 18:26:54 GMT 2022,40,1358135
Fri Oct 28 18:26:56 GMT 2022,0,1356957
Fri Oct 28 18:26:58 GMT 2022,0,1358646
Fri Oct 28 18:27:00 GMT 2022,0,1358968
Fri Oct 28 18:27:02 GMT 2022,35,1359205
Fri Oct 28 18:27:04 GMT 2022,35,1360661
Fri Oct 28 18:27:06 GMT 2022,35,1360639
Fri Oct 28 18:27:08 GMT 2022,45,1357057
Fri Oct 28 18:27:10 GMT 2022,45,1357733
Fri Oct 28 18:27:12 GMT 2022,45,1359787
Fri Oct 28 18:27:14 GMT 2022,30,1358841
Fri Oct 28 18:27:16 GMT 2022,30,1359253
Fri Oct 28 18:27:18 GMT 2022,30,1361219
Fri Oct 28 18:27:20 GMT 2022,20,1360585
Fri Oct 28 18:27:22 GMT 2022,20,1359877
Fri Oct 28 18:27:24 GMT 2022,20,1362567
Fri Oct 28 18:27:26 GMT 2022,26,1347165
Fri Oct 28 18:27:28 GMT 2022,26,1345577
Fri Oct 28 18:27:30 GMT 2022,26,1348215
Fri Oct 28 18:27:32 GMT 2022,34,1348545
Fri Oct 28 18:27:34 GMT 2022,34,1347629
Fri Oct 28 18:27:35 GMT 2022,34,1348743
Fri Oct 28 18:27:37 GMT 2022,33,1347178
Fri Oct 28 18:27:39 GMT 2022,33,1334707
