datetime,cpu,mem
Sun Oct 23 21:52:46 GMT 2022,49,1234179
Sun Oct 23 21:52:48 GMT 2022,0,1259064
Sun Oct 23 21:52:50 GMT 2022,0,1232257
Sun Oct 23 21:52:54 GMT 2022,0.1,1264951
Sun Oct 23 21:52:57 GMT 2022,0.1,1290604
Sun Oct 23 21:53:01 GMT 2022,97,1233082
Sun Oct 23 21:53:05 GMT 2022,97,1255948
Sun Oct 23 21:53:08 GMT 2022,97,1279939
Sun Oct 23 21:53:11 GMT 2022,97,1289374
Sun Oct 23 21:53:13 GMT 2022,0.1,1304053
Sun Oct 23 21:53:16 GMT 2022,0.1,1316468
Sun Oct 23 21:53:18 GMT 2022,81,1332841
Sun Oct 23 21:53:21 GMT 2022,81,1342647
Sun Oct 23 21:53:23 GMT 2022,81,1345444
Sun Oct 23 21:53:26 GMT 2022,65,1341327
Sun Oct 23 21:53:28 GMT 2022,65,1328035
Sun Oct 23 21:53:31 GMT 2022,65,1329642
Sun Oct 23 21:53:33 GMT 2022,50,1329053
Sun Oct 23 21:53:35 GMT 2022,50,1325645
Sun Oct 23 21:53:38 GMT 2022,50,1323200
Sun Oct 23 21:53:40 GMT 2022,51,1326607
Sun Oct 23 21:53:42 GMT 2022,51,1332607
Sun Oct 23 21:53:45 GMT 2022,51,1328876
Sun Oct 23 21:53:47 GMT 2022,50,1336413
Sun Oct 23 21:53:49 GMT 2022,50,1338289
Sun Oct 23 21:53:52 GMT 2022,50,1338798
Sun Oct 23 21:53:54 GMT 2022,51,1336517
Sun Oct 23 21:53:56 GMT 2022,51,1340629
Sun Oct 23 21:53:59 GMT 2022,51,1346531
