datetime,cpu,mem
Thu Oct 20 23:46:54 GMT 2022,80,1178059
Thu Oct 20 23:46:55 GMT 2022,0,1184510
Thu Oct 20 23:46:57 GMT 2022,0,1144841
Thu Oct 20 23:46:59 GMT 2022,0,1192838
Thu Oct 20 23:47:02 GMT 2022,0.1,1237951
Thu Oct 20 23:47:05 GMT 2022,0.1,1252772
Thu Oct 20 23:47:08 GMT 2022,0.1,1258401
Thu Oct 20 23:47:11 GMT 2022,0.1,1277660
Thu Oct 20 23:47:13 GMT 2022,0.1,1279865
Thu Oct 20 23:47:17 GMT 2022,0.1,1298154
Thu Oct 20 23:47:20 GMT 2022,82,1303156
Thu Oct 20 23:47:23 GMT 2022,82,1301094
Thu Oct 20 23:47:26 GMT 2022,69,1302784
Thu Oct 20 23:47:28 GMT 2022,69,1289598
Thu Oct 20 23:47:31 GMT 2022,53,1280348
Thu Oct 20 23:47:34 GMT 2022,53,1281516
Thu Oct 20 23:47:36 GMT 2022,53,1284580
Thu Oct 20 23:47:38 GMT 2022,0,1278998
Thu Oct 20 23:47:41 GMT 2022,0,1282860
Thu Oct 20 23:47:43 GMT 2022,0.1,1273870
Thu Oct 20 23:47:46 GMT 2022,0.1,1273434
Thu Oct 20 23:47:48 GMT 2022,0.1,1278128
Thu Oct 20 23:47:50 GMT 2022,47,1281402
Thu Oct 20 23:47:53 GMT 2022,47,1280224
Thu Oct 20 23:47:56 GMT 2022,51,1279706
Thu Oct 20 23:47:59 GMT 2022,51,1280642
Thu Oct 20 23:48:01 GMT 2022,52,1277546
Thu Oct 20 23:48:04 GMT 2022,52,1280107
Thu Oct 20 23:48:07 GMT 2022,54,1261999
