datetime,cpu,mem
Fri Oct 28 22:37:49 GMT 2022,31,1210325
Fri Oct 28 22:37:51 GMT 2022,0.2,1209522
Fri Oct 28 22:37:52 GMT 2022,0.2,1163179
Fri Oct 28 22:37:53 GMT 2022,0.2,1161954
Fri Oct 28 22:37:55 GMT 2022,0.2,1166135
Fri Oct 28 22:37:56 GMT 2022,36,1165343
Fri Oct 28 22:37:58 GMT 2022,36,1196584
Fri Oct 28 22:38:00 GMT 2022,36,1239823
Fri Oct 28 22:38:02 GMT 2022,0.1,1261933
Fri Oct 28 22:38:05 GMT 2022,0.1,1266949
Fri Oct 28 22:38:08 GMT 2022,0.1,1273399
Fri Oct 28 22:38:11 GMT 2022,0.1,1287675
Fri Oct 28 22:38:15 GMT 2022,93,1305331
Fri Oct 28 22:38:17 GMT 2022,93,1308959
Fri Oct 28 22:38:21 GMT 2022,88,1305384
Fri Oct 28 22:38:24 GMT 2022,88,1310118
Fri Oct 28 22:38:27 GMT 2022,93,1301062
Fri Oct 28 22:38:30 GMT 2022,93,1302646
Fri Oct 28 22:38:33 GMT 2022,94,1296494
Fri Oct 28 22:38:36 GMT 2022,94,1305576
Fri Oct 28 22:38:39 GMT 2022,93,1300928
Fri Oct 28 22:38:42 GMT 2022,93,1309794
Fri Oct 28 22:38:45 GMT 2022,93,1304818
Fri Oct 28 22:38:48 GMT 2022,93,1301384
Fri Oct 28 22:38:51 GMT 2022,93,1296824
Fri Oct 28 22:38:54 GMT 2022,93,1297880
Fri Oct 28 22:38:57 GMT 2022,93,1299586
Fri Oct 28 22:39:00 GMT 2022,93,1310306
Fri Oct 28 22:39:03 GMT 2022,93,1291277
