datetime,cpu,mem
Fri Oct 28 17:40:33 GMT 2022,42,1249329
Fri Oct 28 17:40:35 GMT 2022,0.2,1252298
Fri Oct 28 17:40:36 GMT 2022,0.2,1253824
Fri Oct 28 17:40:38 GMT 2022,0.2,1255851
Fri Oct 28 17:40:39 GMT 2022,0.2,1250713
Fri Oct 28 17:40:41 GMT 2022,0.6,1247699
Fri Oct 28 17:40:43 GMT 2022,0.6,1245271
Fri Oct 28 17:40:45 GMT 2022,0.6,1240806
Fri Oct 28 17:40:47 GMT 2022,34,1241203
Fri Oct 28 17:40:48 GMT 2022,34,1240531
Fri Oct 28 17:40:50 GMT 2022,34,1240824
Fri Oct 28 17:40:52 GMT 2022,30,1238379
Fri Oct 28 17:40:54 GMT 2022,30,1239883
Fri Oct 28 17:40:56 GMT 2022,30,1242524
Fri Oct 28 17:40:58 GMT 2022,32,1239368
Fri Oct 28 17:41:00 GMT 2022,32,1234584
Fri Oct 28 17:41:02 GMT 2022,32,1234837
Fri Oct 28 17:41:04 GMT 2022,34,1235096
Fri Oct 28 17:41:06 GMT 2022,34,1233879
Fri Oct 28 17:41:07 GMT 2022,34,1234912
Fri Oct 28 17:41:09 GMT 2022,34,1234191
Fri Oct 28 17:41:11 GMT 2022,34,1233983
Fri Oct 28 17:41:13 GMT 2022,34,1234040
Fri Oct 28 17:41:15 GMT 2022,33,1231751
Fri Oct 28 17:41:17 GMT 2022,33,1232163
Fri Oct 28 17:41:19 GMT 2022,33,1234312
Fri Oct 28 17:41:21 GMT 2022,32,1234147
Fri Oct 28 17:41:23 GMT 2022,32,1235351
Fri Oct 28 17:41:25 GMT 2022,32,1235168
Fri Oct 28 17:41:27 GMT 2022,30,1235347
Fri Oct 28 17:41:28 GMT 2022,30,1230255
Fri Oct 28 17:41:30 GMT 2022,30,1235520
Fri Oct 28 17:41:32 GMT 2022,33,1234155
Fri Oct 28 17:41:34 GMT 2022,33,1235615
Fri Oct 28 17:41:36 GMT 2022,33,1232576
Fri Oct 28 17:41:38 GMT 2022,32,1236123
Fri Oct 28 17:41:40 GMT 2022,32,1235383
Fri Oct 28 17:41:42 GMT 2022,32,1238384
Fri Oct 28 17:41:43 GMT 2022,33,1233679
Fri Oct 28 17:41:45 GMT 2022,33,1232993
Fri Oct 28 17:41:47 GMT 2022,33,1221554
