datetime,cpu,mem
Sat Oct 22 20:30:29 GMT 2022,31,1238263
Sat Oct 22 20:30:30 GMT 2022,0.1,1241374
Sat Oct 22 20:30:32 GMT 2022,0.1,1301086
Sat Oct 22 20:30:34 GMT 2022,0.1,1344398
Sat Oct 22 20:30:36 GMT 2022,0.1,1331661
Sat Oct 22 20:30:38 GMT 2022,0.1,1326850
Sat Oct 22 20:30:40 GMT 2022,0.1,1325538
Sat Oct 22 20:30:43 GMT 2022,43,1323299
Sat Oct 22 20:30:45 GMT 2022,43,1321431
Sat Oct 22 20:30:46 GMT 2022,43,1240258
Sat Oct 22 20:30:48 GMT 2022,0,1239900
Sat Oct 22 20:30:50 GMT 2022,0,1237980
Sat Oct 22 20:30:52 GMT 2022,0,1237841
Sat Oct 22 20:30:53 GMT 2022,36,1237086
Sat Oct 22 20:30:55 GMT 2022,36,1238435
Sat Oct 22 20:30:57 GMT 2022,36,1238600
Sat Oct 22 20:30:59 GMT 2022,36,1236847
Sat Oct 22 20:31:00 GMT 2022,36,1237223
Sat Oct 22 20:31:02 GMT 2022,36,1239078
Sat Oct 22 20:31:04 GMT 2022,35,1237061
Sat Oct 22 20:31:06 GMT 2022,35,1235913
Sat Oct 22 20:31:07 GMT 2022,35,1238146
Sat Oct 22 20:31:09 GMT 2022,35,1238249
Sat Oct 22 20:31:11 GMT 2022,35,1237269
Sat Oct 22 20:31:13 GMT 2022,35,1237714
Sat Oct 22 20:31:15 GMT 2022,0.1,1237821
Sat Oct 22 20:31:17 GMT 2022,0.1,1239077
Sat Oct 22 20:31:19 GMT 2022,0.1,1239302
Sat Oct 22 20:31:21 GMT 2022,37,1238211
Sat Oct 22 20:31:23 GMT 2022,37,1238355
Sat Oct 22 20:31:25 GMT 2022,37,1240728
Sat Oct 22 20:31:26 GMT 2022,0,1238451
Sat Oct 22 20:31:28 GMT 2022,0,1238915
Sat Oct 22 20:31:31 GMT 2022,0,1240216
Sat Oct 22 20:31:33 GMT 2022,46,1240427
Sat Oct 22 20:31:34 GMT 2022,46,1236375
Sat Oct 22 20:31:37 GMT 2022,46,1240012
Sat Oct 22 20:31:39 GMT 2022,43,1239657
Sat Oct 22 20:31:40 GMT 2022,43,1235454
Sat Oct 22 20:31:42 GMT 2022,43,1221026
