datetime,cpu,mem
Sat Oct 22 18:01:45 GMT 2022,34,1154982
Sat Oct 22 18:01:47 GMT 2022,0.1,1157577
Sat Oct 22 18:01:48 GMT 2022,0.1,1151582
Sat Oct 22 18:01:49 GMT 2022,0.1,1160012
Sat Oct 22 18:01:51 GMT 2022,0.1,1162502
Sat Oct 22 18:01:52 GMT 2022,38,1156406
Sat Oct 22 18:01:53 GMT 2022,38,1149088
Sat Oct 22 18:01:55 GMT 2022,38,1152329
Sat Oct 22 18:01:56 GMT 2022,38,1160799
Sat Oct 22 18:01:57 GMT 2022,0.1,1154269
Sat Oct 22 18:01:59 GMT 2022,0.1,1153320
Sat Oct 22 18:02:01 GMT 2022,0.1,1154661
Sat Oct 22 18:02:03 GMT 2022,31,1153464
Sat Oct 22 18:02:04 GMT 2022,31,1154792
Sat Oct 22 18:02:06 GMT 2022,31,1154949
Sat Oct 22 18:02:08 GMT 2022,32,1154372
Sat Oct 22 18:02:10 GMT 2022,32,1153498
Sat Oct 22 18:02:11 GMT 2022,32,1154593
Sat Oct 22 18:02:12 GMT 2022,32,1154646
Sat Oct 22 18:02:14 GMT 2022,32,1153589
Sat Oct 22 18:02:16 GMT 2022,32,1153797
Sat Oct 22 18:02:18 GMT 2022,32,1149991
Sat Oct 22 18:02:19 GMT 2022,32,1150120
Sat Oct 22 18:02:21 GMT 2022,32,1148907
Sat Oct 22 18:02:23 GMT 2022,32,1147877
Sat Oct 22 18:02:25 GMT 2022,32,1150430
Sat Oct 22 18:02:26 GMT 2022,32,1147969
Sat Oct 22 18:02:28 GMT 2022,32,1147113
Sat Oct 22 18:02:29 GMT 2022,32,1147909
Sat Oct 22 18:02:31 GMT 2022,32,1150370
Sat Oct 22 18:02:33 GMT 2022,31,1147389
Sat Oct 22 18:02:35 GMT 2022,31,1142229
Sat Oct 22 18:02:37 GMT 2022,31,1143818
Sat Oct 22 18:02:38 GMT 2022,0,1143012
Sat Oct 22 18:02:40 GMT 2022,0,1143550
Sat Oct 22 18:02:41 GMT 2022,0,1143806
Sat Oct 22 18:02:43 GMT 2022,0,1145303
Sat Oct 22 18:02:45 GMT 2022,23,1144402
Sat Oct 22 18:02:46 GMT 2022,23,1144998
Sat Oct 22 18:02:48 GMT 2022,23,1145870
Sat Oct 22 18:02:49 GMT 2022,23,1150743
Sat Oct 22 18:02:51 GMT 2022,20,1149574
Sat Oct 22 18:02:53 GMT 2022,20,1150998
Sat Oct 22 18:02:54 GMT 2022,20,1151091
Sat Oct 22 18:02:56 GMT 2022,0.1,1150062
Sat Oct 22 18:02:58 GMT 2022,0.1,1147897
