datetime,cpu,mem
Sat Oct 22 16:32:24 GMT 2022,0.1,1358027
Sat Oct 22 16:32:25 GMT 2022,0,1352059
Sat Oct 22 16:32:27 GMT 2022,0,1226220
Sat Oct 22 16:32:29 GMT 2022,0,1210240
Sat Oct 22 16:32:30 GMT 2022,0,1203234
Sat Oct 22 16:32:32 GMT 2022,0.1,1278630
Sat Oct 22 16:32:34 GMT 2022,0.1,1401071
Sat Oct 22 16:32:36 GMT 2022,0.1,1403379
Sat Oct 22 16:32:39 GMT 2022,0.1,1392307
Sat Oct 22 16:32:42 GMT 2022,0.1,1390381
Sat Oct 22 16:32:44 GMT 2022,0.1,1393380
Sat Oct 22 16:32:46 GMT 2022,0,1388745
Sat Oct 22 16:32:48 GMT 2022,0,1389773
Sat Oct 22 16:32:50 GMT 2022,0,1392748
Sat Oct 22 16:32:52 GMT 2022,33,1389729
Sat Oct 22 16:32:54 GMT 2022,33,1389149
Sat Oct 22 16:32:56 GMT 2022,33,1391352
Sat Oct 22 16:32:57 GMT 2022,33,1391537
Sat Oct 22 16:32:59 GMT 2022,33,1390687
Sat Oct 22 16:33:01 GMT 2022,33,1391242
Sat Oct 22 16:33:03 GMT 2022,33,1389967
Sat Oct 22 16:33:05 GMT 2022,33,1390599
Sat Oct 22 16:33:07 GMT 2022,33,1392162
Sat Oct 22 16:33:09 GMT 2022,31,1388715
Sat Oct 22 16:33:10 GMT 2022,31,1389739
Sat Oct 22 16:33:12 GMT 2022,31,1391576
Sat Oct 22 16:33:14 GMT 2022,29,1390865
Sat Oct 22 16:33:17 GMT 2022,29,1392315
Sat Oct 22 16:33:18 GMT 2022,29,1392886
Sat Oct 22 16:33:20 GMT 2022,25,1394007
Sat Oct 22 16:33:22 GMT 2022,25,1389227
Sat Oct 22 16:33:24 GMT 2022,25,1394438
Sat Oct 22 16:33:26 GMT 2022,34,1392419
Sat Oct 22 16:33:28 GMT 2022,34,1391475
Sat Oct 22 16:33:30 GMT 2022,34,1391574
Sat Oct 22 16:33:32 GMT 2022,33,1391439
Sat Oct 22 16:33:33 GMT 2022,33,1392811
Sat Oct 22 16:33:35 GMT 2022,33,1393106
Sat Oct 22 16:33:37 GMT 2022,36,1374839
