Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
58,4225873,2700722
159,3271511,1746360
259,2801690,1276539
360,2676360,1151209
460,3710684,2185533
561,3631813,2106662
663,3234988,1709837
762,4532157,3007006
862,4077003,2551852
971,4083662,2558511
1072,4227064,2701913
1171,5260839,3735688
1266,6078805,4553654
1367,4114247,2589096
1470,4767679,3242528
1574,5260897,3735746
1671,1853665,328514
1777,3270075,1744924
1877,4594360,3069209
1978,3858524,2333373
2077,3751768,2226617
2177,1787820,262669
2279,1947524,422373
2379,1702866,177715
2481,1688762,163611
2576,2460463,935312
2676,3413976,1888825
2776,2795030,1269879
2878,3104399,1579248
2982,2650927,1125776
3082,2464584,939433
3182,3562648,2037497
3283,2260032,734881
3382,3152876,1627725
3486,2248471,723320
3586,3378482,1853331
3691,4560641,3035490
3792,2353135,827984
3889,2451452,926301
3988,3324585,1799434
4091,2753934,1228783
4190,3652722,2127571
4291,2325658,800507
4396,1605079,79928
4487,2236311,711160
4587,1894797,369646
4690,2148505,623354
4793,1910049,384898
4894,2808160,1283009
4997,2163667,638516
5101,2109578,584427
5203,1839143,313992
5291,1645551,120400
5392,1380725,0
5493,1673157,148006
5593,1429374,0
5693,1573850,48699
5794,1714099,188948
5894,1622967,97816
5995,1358747,0
6095,1308556,0
6196,1201940,0
6296,1139232,0
6396,1664913,139762
6501,2072127,546976
6606,868516,0
6699,1481245,0
6805,1839143,313992
6899,1977712,452561
6999,3118052,1592901
7100,3434868,1909717
7200,3367931,1842780
7300,3052447,1527296
7401,2996160,1471009
7513,2917756,1392605
7602,3561056,2035905
7703,3787207,2262056
7804,3851472,2326321
7904,3435129,1909978
8006,3122325,1597174
8105,3969220,2444069
8205,4052656,2527505
8306,3655282,2130131
8407,3140426,1615275
8509,4543315,3018164
8612,3888157,2363006
8713,4002465,2477314
8812,4002465,2477314
8919,3909254,2384103
9009,3874272,2349121
9110,1922247,397096
9210,1751902,226751
9311,1496193,0
9411,1271997,0
9512,1868871,343720
9612,1947909,422758
9712,1869038,343887
9814,1210477,0
9922,2871432,1346281
10020,2421326,896175
10119,2015214,490063
10220,1705756,180605
10324,1866803,341652
10433,1945674,420523
10520,2399513,874362
10621,2162900,637749
10727,1842809,317658
10817,1662498,137347
10918,1546659,21508
11019,1882080,356929
11118,3122978,1597827
11218,4148405,2623254
11319,4317881,2792730
11420,4282296,2757145
11520,4185801,2660650
11621,4118865,2593714
11721,3513972,1988821
11830,3601533,2076382
11933,3975844,2450693
12030,4122189,2597038
12130,3225158,1700007
12231,3236416,1711265
12331,3168872,1643721
12433,3033784,1508633
12533,3230787,1705636
12633,3303960,1778809
12734,3191386,1666235
12834,3253302,1728151
12939,3112585,1587434
13035,3061927,1536776
13135,1457826,0
13237,1041304,0
13337,1401539,0
13441,1553513,28362
13543,1711116,185965
13642,1604171,79020
13743,1581656,56505
13838,1054904,0
13938,1107415,0
14038,1409020,0
14137,2524579,999428
14239,2713143,1187992
14339,2234217,709066
14441,2983319,1458168
