datetime,cpu,mem
Fri Oct 28 19:45:14 GMT 2022,63,1406297
Fri Oct 28 19:45:16 GMT 2022,0.6,1528303
Fri Oct 28 19:45:20 GMT 2022,0.6,1328108
Fri Oct 28 19:45:26 GMT 2022,0.2,1324053
Fri Oct 28 19:45:29 GMT 2022,0.2,1303512
Fri Oct 28 19:45:32 GMT 2022,82,1333164
Fri Oct 28 19:45:35 GMT 2022,82,1363757
Fri Oct 28 19:45:39 GMT 2022,94,1370533
Fri Oct 28 19:45:43 GMT 2022,94,1433298
Fri Oct 28 19:45:46 GMT 2022,94,1436597
Fri Oct 28 19:45:51 GMT 2022,94,1441691
Fri Oct 28 19:45:54 GMT 2022,89,1432781
Fri Oct 28 19:45:57 GMT 2022,89,1431246
Fri Oct 28 19:46:00 GMT 2022,0,1422056
Fri Oct 28 19:46:03 GMT 2022,0,1421322
Fri Oct 28 19:46:05 GMT 2022,45,1416840
Fri Oct 28 19:46:08 GMT 2022,45,1419470
Fri Oct 28 19:46:11 GMT 2022,44,1423440
Fri Oct 28 19:46:14 GMT 2022,44,1421774
Fri Oct 28 19:46:16 GMT 2022,43,1422128
Fri Oct 28 19:46:19 GMT 2022,43,1422126
Fri Oct 28 19:46:22 GMT 2022,43,1420688
Fri Oct 28 19:46:24 GMT 2022,43,1421416
Fri Oct 28 19:46:27 GMT 2022,44,1419217
