datetime,cpu,mem
Fri Oct 21 08:03:08 GMT 2022,17,1283990
Fri Oct 21 08:03:09 GMT 2022,4.9,1283343
Fri Oct 21 08:03:10 GMT 2022,4.9,1365684
Fri Oct 21 08:03:12 GMT 2022,4.9,1352888
Fri Oct 21 08:03:14 GMT 2022,4.9,1349082
Fri Oct 21 08:03:15 GMT 2022,41,1346387
Fri Oct 21 08:03:16 GMT 2022,41,1347027
Fri Oct 21 08:03:18 GMT 2022,41,1343955
Fri Oct 21 08:03:19 GMT 2022,41,1344212
Fri Oct 21 08:03:21 GMT 2022,30,1344431
Fri Oct 21 08:03:22 GMT 2022,30,1345599
Fri Oct 21 08:03:24 GMT 2022,30,1344675
Fri Oct 21 08:03:25 GMT 2022,30,1277373
Fri Oct 21 08:03:27 GMT 2022,27,1277467
Fri Oct 21 08:03:29 GMT 2022,27,1276003
Fri Oct 21 08:03:30 GMT 2022,27,1277239
Fri Oct 21 08:03:32 GMT 2022,27,1277398
Fri Oct 21 08:03:33 GMT 2022,29,1276648
Fri Oct 21 08:03:35 GMT 2022,29,1276004
Fri Oct 21 08:03:36 GMT 2022,29,1277188
Fri Oct 21 08:03:38 GMT 2022,29,1277266
Fri Oct 21 08:03:39 GMT 2022,29,1275068
Fri Oct 21 08:03:41 GMT 2022,29,1275832
Fri Oct 21 08:03:42 GMT 2022,29,1277108
Fri Oct 21 08:03:44 GMT 2022,29,1306443
Fri Oct 21 08:03:45 GMT 2022,30,1313970
Fri Oct 21 08:03:47 GMT 2022,30,1281503
Fri Oct 21 08:03:48 GMT 2022,30,1282684
Fri Oct 21 08:03:50 GMT 2022,30,1283001
Fri Oct 21 08:03:52 GMT 2022,-19.6,1280219
Fri Oct 21 08:03:53 GMT 2022,-19.6,1281563
Fri Oct 21 08:03:55 GMT 2022,-19.6,1282893
Fri Oct 21 08:03:57 GMT 2022,-19.6,1283059
Fri Oct 21 08:03:58 GMT 2022,29,1283085
Fri Oct 21 08:04:00 GMT 2022,29,1282020
Fri Oct 21 08:04:02 GMT 2022,29,1284094
Fri Oct 21 08:04:03 GMT 2022,38,1284520
Fri Oct 21 08:04:05 GMT 2022,38,1283232
Fri Oct 21 08:04:06 GMT 2022,38,1285202
Fri Oct 21 08:04:08 GMT 2022,0,1283480
Fri Oct 21 08:04:10 GMT 2022,0,1282752
Fri Oct 21 08:04:12 GMT 2022,0,1281384
Fri Oct 21 08:04:13 GMT 2022,0,1284318
Fri Oct 21 08:04:15 GMT 2022,31,1284096
Fri Oct 21 08:04:17 GMT 2022,31,1282976
Fri Oct 21 08:04:18 GMT 2022,31,1281904
Fri Oct 21 08:04:20 GMT 2022,31,1299316
Fri Oct 21 08:04:22 GMT 2022,30,1262796
