datetime,cpu,mem
Sun Oct 23 20:22:30 GMT 2022,31,1330862
Sun Oct 23 20:22:32 GMT 2022,0,1368033
Sun Oct 23 20:22:34 GMT 2022,0,1267330
Sun Oct 23 20:22:38 GMT 2022,0.1,1300445
Sun Oct 23 20:22:41 GMT 2022,0.1,1334364
Sun Oct 23 20:22:44 GMT 2022,0.1,1370522
Sun Oct 23 20:22:47 GMT 2022,0.1,1392993
Sun Oct 23 20:22:50 GMT 2022,79,1392405
Sun Oct 23 20:22:52 GMT 2022,79,1375034
Sun Oct 23 20:22:54 GMT 2022,79,1380123
Sun Oct 23 20:22:56 GMT 2022,0.1,1374950
Sun Oct 23 20:22:58 GMT 2022,0.1,1376462
Sun Oct 23 20:22:59 GMT 2022,0.1,1373719
Sun Oct 23 20:23:01 GMT 2022,33,1373046
Sun Oct 23 20:23:03 GMT 2022,33,1374406
Sun Oct 23 20:23:05 GMT 2022,33,1374951
Sun Oct 23 20:23:07 GMT 2022,32,1369886
Sun Oct 23 20:23:09 GMT 2022,32,1370294
Sun Oct 23 20:23:11 GMT 2022,32,1371975
Sun Oct 23 20:23:13 GMT 2022,30,1371046
Sun Oct 23 20:23:14 GMT 2022,30,1371606
Sun Oct 23 20:23:16 GMT 2022,30,1372214
Sun Oct 23 20:23:17 GMT 2022,30,1374035
Sun Oct 23 20:23:19 GMT 2022,22,1374102
Sun Oct 23 20:23:21 GMT 2022,22,1375372
Sun Oct 23 20:23:22 GMT 2022,22,1376444
Sun Oct 23 20:23:24 GMT 2022,22,1376237
Sun Oct 23 20:23:26 GMT 2022,29,1375652
Sun Oct 23 20:23:28 GMT 2022,29,1375224
Sun Oct 23 20:23:30 GMT 2022,29,1377829
Sun Oct 23 20:23:31 GMT 2022,32,1372020
Sun Oct 23 20:23:33 GMT 2022,32,1376548
Sun Oct 23 20:23:35 GMT 2022,32,1377385
Sun Oct 23 20:23:37 GMT 2022,33,1376904
Sun Oct 23 20:23:39 GMT 2022,33,1373630
Sun Oct 23 20:23:40 GMT 2022,33,1375731
Sun Oct 23 20:23:42 GMT 2022,31,1375902
Sun Oct 23 20:23:44 GMT 2022,31,1359479
