datetime,cpu,mem
Sat Oct 22 19:29:59 GMT 2022,33,1258352
Sat Oct 22 19:30:00 GMT 2022,0.1,1248722
Sat Oct 22 19:30:01 GMT 2022,0.1,1196031
Sat Oct 22 19:30:03 GMT 2022,0.1,1264522
Sat Oct 22 19:30:05 GMT 2022,0.1,1262526
Sat Oct 22 19:30:06 GMT 2022,0.1,1246954
Sat Oct 22 19:30:09 GMT 2022,0.1,1244791
Sat Oct 22 19:30:10 GMT 2022,0.1,1246771
Sat Oct 22 19:30:12 GMT 2022,0,1244693
Sat Oct 22 19:30:14 GMT 2022,0,1245857
Sat Oct 22 19:30:15 GMT 2022,0,1248286
Sat Oct 22 19:30:17 GMT 2022,29,1246205
Sat Oct 22 19:30:19 GMT 2022,29,1245281
Sat Oct 22 19:30:21 GMT 2022,29,1247482
Sat Oct 22 19:30:22 GMT 2022,32,1247465
Sat Oct 22 19:30:24 GMT 2022,32,1246286
Sat Oct 22 19:30:26 GMT 2022,32,1236453
Sat Oct 22 19:30:27 GMT 2022,34,1235780
Sat Oct 22 19:30:29 GMT 2022,34,1237084
Sat Oct 22 19:30:31 GMT 2022,34,1232711
Sat Oct 22 19:30:33 GMT 2022,33,1232380
Sat Oct 22 19:30:35 GMT 2022,33,1233840
Sat Oct 22 19:30:36 GMT 2022,33,1236493
Sat Oct 22 19:30:38 GMT 2022,32,1232692
Sat Oct 22 19:30:40 GMT 2022,32,1231560
Sat Oct 22 19:30:42 GMT 2022,32,1233993
Sat Oct 22 19:30:43 GMT 2022,33,1233032
Sat Oct 22 19:30:45 GMT 2022,33,1231972
Sat Oct 22 19:30:47 GMT 2022,33,1231757
Sat Oct 22 19:30:49 GMT 2022,33,1231160
Sat Oct 22 19:30:50 GMT 2022,33,1231852
Sat Oct 22 19:30:52 GMT 2022,33,1232575
Sat Oct 22 19:30:53 GMT 2022,33,1235322
Sat Oct 22 19:30:55 GMT 2022,0,1233429
Sat Oct 22 19:30:56 GMT 2022,0,1234785
Sat Oct 22 19:30:58 GMT 2022,0,1234902
Sat Oct 22 19:31:00 GMT 2022,0.1,1233105
Sat Oct 22 19:31:02 GMT 2022,0.1,1233289
Sat Oct 22 19:31:03 GMT 2022,0.1,1235810
Sat Oct 22 19:31:05 GMT 2022,33,1233521
Sat Oct 22 19:31:07 GMT 2022,33,1233081
Sat Oct 22 19:31:09 GMT 2022,33,1234750
Sat Oct 22 19:31:10 GMT 2022,32,1233403
Sat Oct 22 19:31:12 GMT 2022,32,1219950
