datetime,cpu,mem
Sun Oct 23 13:53:05 GMT 2022,25,1235377
Sun Oct 23 13:53:07 GMT 2022,0,1238109
Sun Oct 23 13:53:09 GMT 2022,0,1187564
Sun Oct 23 13:53:11 GMT 2022,0,1208882
Sun Oct 23 13:53:13 GMT 2022,0.1,1223669
Sun Oct 23 13:53:15 GMT 2022,0.1,1215564
Sun Oct 23 13:53:18 GMT 2022,0.1,1216329
Sun Oct 23 13:53:20 GMT 2022,52,1214258
Sun Oct 23 13:53:23 GMT 2022,52,1210914
Sun Oct 23 13:53:25 GMT 2022,52,1212555
Sun Oct 23 13:53:27 GMT 2022,0.1,1212486
Sun Oct 23 13:53:29 GMT 2022,0.1,1192994
Sun Oct 23 13:53:31 GMT 2022,0.1,1195533
Sun Oct 23 13:53:32 GMT 2022,34,1195364
Sun Oct 23 13:53:34 GMT 2022,34,1194248
Sun Oct 23 13:53:36 GMT 2022,34,1194537
Sun Oct 23 13:53:38 GMT 2022,34,1190752
Sun Oct 23 13:53:40 GMT 2022,34,1190898
Sun Oct 23 13:53:42 GMT 2022,34,1193295
Sun Oct 23 13:53:44 GMT 2022,34,1190458
Sun Oct 23 13:53:46 GMT 2022,34,1191222
Sun Oct 23 13:53:47 GMT 2022,34,1192939
Sun Oct 23 13:53:49 GMT 2022,29,1192398
Sun Oct 23 13:53:52 GMT 2022,29,1193740
Sun Oct 23 13:53:53 GMT 2022,29,1194329
Sun Oct 23 13:53:55 GMT 2022,26,1194764
Sun Oct 23 13:53:57 GMT 2022,26,1190484
Sun Oct 23 13:53:59 GMT 2022,26,1193644
Sun Oct 23 13:54:01 GMT 2022,33,1194224
Sun Oct 23 13:54:03 GMT 2022,33,1193352
Sun Oct 23 13:54:05 GMT 2022,33,1192681
Sun Oct 23 13:54:06 GMT 2022,33,1188084
Sun Oct 23 13:54:08 GMT 2022,33,1189142
Sun Oct 23 13:54:10 GMT 2022,33,1189319
Sun Oct 23 13:54:12 GMT 2022,35,1188030
Sun Oct 23 13:54:14 GMT 2022,35,1188962
Sun Oct 23 13:54:16 GMT 2022,35,1190799
Sun Oct 23 13:54:18 GMT 2022,33,1190592
Sun Oct 23 13:54:20 GMT 2022,33,1175688
