datetime,cpu,mem
Fri Oct 28 23:13:18 GMT 2022,35,1200796
Fri Oct 28 23:13:20 GMT 2022,35,1335030
Fri Oct 28 23:13:22 GMT 2022,35,1140284
Fri Oct 28 23:13:24 GMT 2022,0.1,1170850
Fri Oct 28 23:13:28 GMT 2022,0.1,1225707
Fri Oct 28 23:13:30 GMT 2022,-13.9,1236814
Fri Oct 28 23:13:33 GMT 2022,-13.9,1246171
Fri Oct 28 23:13:36 GMT 2022,0.1,1238023
Fri Oct 28 23:13:38 GMT 2022,0.1,1238972
Fri Oct 28 23:13:41 GMT 2022,0,1238709
Fri Oct 28 23:13:44 GMT 2022,0,1220390
Fri Oct 28 23:13:46 GMT 2022,68,1218942
Fri Oct 28 23:13:48 GMT 2022,68,1217966
Fri Oct 28 23:13:51 GMT 2022,68,1210077
Fri Oct 28 23:13:53 GMT 2022,40,1213230
Fri Oct 28 23:13:55 GMT 2022,40,1212890
Fri Oct 28 23:13:57 GMT 2022,40,1215577
Fri Oct 28 23:13:59 GMT 2022,0,1213324
Fri Oct 28 23:14:01 GMT 2022,0,1213228
Fri Oct 28 23:14:03 GMT 2022,0,1214715
Fri Oct 28 23:14:05 GMT 2022,0.1,1214988
Fri Oct 28 23:14:07 GMT 2022,0.1,1210922
Fri Oct 28 23:14:09 GMT 2022,0.1,1213077
Fri Oct 28 23:14:11 GMT 2022,0,1212148
Fri Oct 28 23:14:13 GMT 2022,0,1212096
Fri Oct 28 23:14:15 GMT 2022,0,1214227
Fri Oct 28 23:14:16 GMT 2022,31,1213392
Fri Oct 28 23:14:18 GMT 2022,31,1213212
Fri Oct 28 23:14:21 GMT 2022,31,1214871
Fri Oct 28 23:14:23 GMT 2022,19,1214132
Fri Oct 28 23:14:25 GMT 2022,19,1214584
Fri Oct 28 23:14:27 GMT 2022,19,1215795
Fri Oct 28 23:14:28 GMT 2022,24,1213364
Fri Oct 28 23:14:30 GMT 2022,24,1212655
Fri Oct 28 23:14:32 GMT 2022,24,1198886
