datetime,cpu,mem
Sun Oct 23 23:28:56 GMT 2022,0.1,1120269
Sun Oct 23 23:28:57 GMT 2022,0.1,1126101
Sun Oct 23 23:28:59 GMT 2022,0.1,1025257
Sun Oct 23 23:29:01 GMT 2022,0.1,1031586
Sun Oct 23 23:29:05 GMT 2022,0.1,1066545
Sun Oct 23 23:29:08 GMT 2022,0.1,1099345
Sun Oct 23 23:29:12 GMT 2022,97,1182428
Sun Oct 23 23:29:15 GMT 2022,97,1137332
Sun Oct 23 23:29:19 GMT 2022,95,1153951
Sun Oct 23 23:29:22 GMT 2022,95,1189259
Sun Oct 23 23:29:26 GMT 2022,97,1213728
Sun Oct 23 23:29:29 GMT 2022,97,1206643
Sun Oct 23 23:29:32 GMT 2022,89,1216139
Sun Oct 23 23:29:35 GMT 2022,89,1216347
Sun Oct 23 23:29:38 GMT 2022,0.1,1240906
Sun Oct 23 23:29:41 GMT 2022,0.1,1243262
Sun Oct 23 23:29:45 GMT 2022,0.1,1293800
Sun Oct 23 23:29:48 GMT 2022,0.1,1330453
Sun Oct 23 23:29:52 GMT 2022,96,1337436
Sun Oct 23 23:29:56 GMT 2022,96,1366138
Sun Oct 23 23:29:59 GMT 2022,96,1351052
Sun Oct 23 23:30:02 GMT 2022,96,1304854
Sun Oct 23 23:30:05 GMT 2022,93,1286576
Sun Oct 23 23:30:09 GMT 2022,93,1282490
