datetime,cpu,mem
Thu Oct 20 21:24:33 GMT 2022,31,1361848
Thu Oct 20 21:24:34 GMT 2022,0,1358152
Thu Oct 20 21:24:36 GMT 2022,0,1227867
Thu Oct 20 21:24:37 GMT 2022,0,1235066
Thu Oct 20 21:24:39 GMT 2022,0,1266797
Thu Oct 20 21:24:41 GMT 2022,0.1,1287461
Thu Oct 20 21:24:43 GMT 2022,0.1,1276530
Thu Oct 20 21:24:45 GMT 2022,0.1,1276884
Thu Oct 20 21:24:47 GMT 2022,-16.2,1276500
Thu Oct 20 21:24:49 GMT 2022,-16.2,1277927
Thu Oct 20 21:24:51 GMT 2022,-16.2,1278201
Thu Oct 20 21:24:53 GMT 2022,33,1276839
Thu Oct 20 21:24:55 GMT 2022,33,1276979
Thu Oct 20 21:24:57 GMT 2022,33,1279477
Thu Oct 20 21:24:58 GMT 2022,34,1277549
Thu Oct 20 21:25:00 GMT 2022,34,1277741
Thu Oct 20 21:25:02 GMT 2022,34,1278815
Thu Oct 20 21:25:04 GMT 2022,33,1277857
Thu Oct 20 21:25:06 GMT 2022,33,1277046
Thu Oct 20 21:25:07 GMT 2022,33,1279392
Thu Oct 20 21:25:09 GMT 2022,33,1277490
Thu Oct 20 21:25:11 GMT 2022,33,1276554
Thu Oct 20 21:25:13 GMT 2022,33,1276532
Thu Oct 20 21:25:15 GMT 2022,32,1276966
Thu Oct 20 21:25:17 GMT 2022,32,1278286
Thu Oct 20 21:25:18 GMT 2022,32,1278588
Thu Oct 20 21:25:20 GMT 2022,33,1276952
Thu Oct 20 21:25:22 GMT 2022,33,1279312
Thu Oct 20 21:25:24 GMT 2022,33,1278556
Thu Oct 20 21:25:26 GMT 2022,0,1277498
Thu Oct 20 21:25:27 GMT 2022,0,1277450
Thu Oct 20 21:25:29 GMT 2022,0,1275136
Thu Oct 20 21:25:31 GMT 2022,0.1,1274414
Thu Oct 20 21:25:33 GMT 2022,0.1,1276902
Thu Oct 20 21:25:35 GMT 2022,0.1,1280140
Thu Oct 20 21:25:36 GMT 2022,0,1280094
Thu Oct 20 21:25:37 GMT 2022,0,1281266
Thu Oct 20 21:25:39 GMT 2022,0,1281300
Thu Oct 20 21:25:41 GMT 2022,0.1,1279786
Thu Oct 20 21:25:43 GMT 2022,0.1,1279142
Thu Oct 20 21:25:45 GMT 2022,0.1,1297108
Thu Oct 20 21:25:47 GMT 2022,34,1259416
