Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
58,2301752,1077710
160,1315478,91436
259,2086149,862107
359,2695607,1471565
460,2988613,1764571
560,2484269,1260227
661,2008867,784825
762,1929201,705159
863,1949495,725453
964,1726176,502134
1065,2148363,924321
1167,2447417,1223375
1269,3701956,2477914
1369,4580559,3356517
1473,4760987,3536945
1570,4511328,3287286
1671,4710796,3486754
1771,4197607,2973565
1870,3699312,2475270
1970,3472393,2248351
2070,2675598,1451556
2170,3090963,1866921
2276,4025959,2801917
2375,5222843,3998801
2474,3391172,2167130
2574,2657320,1433278
2674,2930491,1706449
2773,3631517,2407475
2874,3467747,2243705
2975,3296459,2072417
3076,2879332,1655290
3177,3528372,2304330
3279,4468749,3244707
3375,3281629,2057587
3477,2753088,1529046
3580,3042829,1818787
3679,5309129,4085087
3780,4166185,2942143
3883,3697354,2473312
3981,4988326,3764284
4081,3572408,2348366
4182,4066979,2842937
4287,4098416,2874374
4385,3160229,1936187
4484,3762618,2538576
4584,4032293,2808251
4686,3754480,2530438
4785,4740044,3516002
4887,3338496,2114454
4986,4005909,2781867
5087,4466194,3242152
5191,2907597,1683555
5288,3178944,1954902
5389,2098069,874027
5488,1719093,495051
5591,2158812,934770
5689,2212005,987963
5791,2614980,1390938
5891,1844859,620817
5990,1915539,691497
6092,1995701,771659
6193,1828825,604783
6293,2549747,1325705
6393,2097964,873922
6495,2268237,1044195
6595,1011040,0
6694,1453946,229904
6796,1276496,52454
6897,1257628,33586
7001,1141168,0
7098,2135351,911309
7198,1990294,766252
7298,1546923,322881
7399,1305189,81147
7506,1445980,221938
7600,1869236,645194
7700,1162200,0
7802,1344828,120786
7901,1440841,216799
8004,1261817,37775
8103,1278367,54325
8203,1541222,317180
8309,1175617,0
8409,1349328,125286
8508,1482064,258022
8608,1934609,710567
8712,1176413,0
8811,1169065,0
8910,1070415,0
9016,1238957,14915
9116,1076605,0
9213,1622062,398020
9314,1719005,494963
9415,1748480,524438
9515,1882068,658026
9615,1724993,500951
9715,2177891,953849
9816,1506929,282887
9919,1515210,291168
10020,1909972,685930
10119,1671752,447710
10220,1949917,725875
10322,1443104,219062
10422,2640807,1416765
10521,2240800,1016758
10622,1589944,365902
10722,1525413,301371
10825,1192008,0
10931,1423390,199348
11025,1892351,668309
11125,1579336,355294
11228,1226154,2112
11326,1855237,631195
11427,1631669,407627
11530,1421593,197551
11628,1611454,387412
11729,1296508,72466
11829,1646020,421978
11929,579308,0
12032,1919093,695051
12132,2090798,866756
12231,1595645,371603
12332,1460882,236840
12433,1404990,180948
12533,1617155,393113
12636,2042040,817998
12736,1224269,227
12834,1526882,302840
12936,1552918,328876
13036,1105461,0
13140,1474686,250644
13236,1572173,348131
13351,1216778,0
13437,2171195,947153
13539,1469521,245479
13640,1657105,433063
13739,1179243,0
13840,1319297,95255
13940,1615687,391645
14041,1566083,342041
14141,1347629,123587
14243,1448011,223969
14342,367937,0
14445,1224243,201
14493,1795237,571195
14593,1637764,413722
14694,1622356,398314
14799,1311714,87672
14897,1372730,148688
14996,2299783,1075741
15099,985922,0
15199,1297439,73397
15298,1729907,505865
15398,1475222,251180
15499,1632964,408922
15599,1354799,130757
15699,1885006,660964
15801,1083143,0
