datetime,cpu,mem
Sat Oct 22 14:04:03 GMT 2022,55,1328968
Sat Oct 22 14:04:04 GMT 2022,0,1335991
Sat Oct 22 14:04:06 GMT 2022,0,1236203
Sat Oct 22 14:04:08 GMT 2022,0,1276653
Sat Oct 22 14:04:10 GMT 2022,0.1,1298134
Sat Oct 22 14:04:13 GMT 2022,0.1,1319758
Sat Oct 22 14:04:15 GMT 2022,0,1320748
Sat Oct 22 14:04:18 GMT 2022,0,1339268
Sat Oct 22 14:04:21 GMT 2022,0.2,1344997
Sat Oct 22 14:04:24 GMT 2022,0.2,1338200
Sat Oct 22 14:04:27 GMT 2022,96,1345240
Sat Oct 22 14:04:29 GMT 2022,96,1350461
Sat Oct 22 14:04:32 GMT 2022,96,1363128
Sat Oct 22 14:04:34 GMT 2022,0,1359957
Sat Oct 22 14:04:37 GMT 2022,0,1359950
Sat Oct 22 14:04:40 GMT 2022,0.2,1358165
Sat Oct 22 14:04:42 GMT 2022,0.2,1358300
Sat Oct 22 14:04:45 GMT 2022,92,1362361
Sat Oct 22 14:04:48 GMT 2022,92,1366440
Sat Oct 22 14:04:51 GMT 2022,93,1370863
Sat Oct 22 14:04:53 GMT 2022,93,1367868
Sat Oct 22 14:04:56 GMT 2022,93,1372490
Sat Oct 22 14:04:59 GMT 2022,93,1374849
Sat Oct 22 14:05:02 GMT 2022,93,1371415
Sat Oct 22 14:05:04 GMT 2022,93,1378198
Sat Oct 22 14:05:07 GMT 2022,93,1382295
Sat Oct 22 14:05:10 GMT 2022,93,1383740
Sat Oct 22 14:05:13 GMT 2022,92,1370205
Sat Oct 22 14:05:15 GMT 2022,92,1375459
