datetime,cpu,mem
Fri Oct 21 09:11:27 GMT 2022,35,1257787
Fri Oct 21 09:11:28 GMT 2022,5.8,1255613
Fri Oct 21 09:11:30 GMT 2022,5.8,1335379
Fri Oct 21 09:11:31 GMT 2022,5.8,1323020
Fri Oct 21 09:11:33 GMT 2022,5.8,1317492
Fri Oct 21 09:11:34 GMT 2022,41,1315815
Fri Oct 21 09:11:36 GMT 2022,41,1314456
Fri Oct 21 09:11:38 GMT 2022,41,1313935
Fri Oct 21 09:11:39 GMT 2022,41,1315071
Fri Oct 21 09:11:41 GMT 2022,29,1314957
Fri Oct 21 09:11:42 GMT 2022,29,1313502
Fri Oct 21 09:11:44 GMT 2022,29,1314762
Fri Oct 21 09:11:45 GMT 2022,29,1244188
Fri Oct 21 09:11:47 GMT 2022,26,1244110
Fri Oct 21 09:11:49 GMT 2022,26,1243190
Fri Oct 21 09:11:50 GMT 2022,26,1244366
Fri Oct 21 09:11:52 GMT 2022,26,1246180
Fri Oct 21 09:11:54 GMT 2022,-22.7,1245846
Fri Oct 21 09:11:55 GMT 2022,-22.7,1247130
Fri Oct 21 09:11:57 GMT 2022,-22.7,1246030
Fri Oct 21 09:11:58 GMT 2022,-22.7,1248396
Fri Oct 21 09:12:00 GMT 2022,29,1246214
Fri Oct 21 09:12:02 GMT 2022,29,1245618
Fri Oct 21 09:12:04 GMT 2022,29,1245616
Fri Oct 21 09:12:05 GMT 2022,38,1245622
Fri Oct 21 09:12:07 GMT 2022,38,1246930
Fri Oct 21 09:12:08 GMT 2022,38,1249096
Fri Oct 21 09:12:10 GMT 2022,0,1245102
Fri Oct 21 09:12:12 GMT 2022,0,1246558
Fri Oct 21 09:12:14 GMT 2022,0,1249163
Fri Oct 21 09:12:15 GMT 2022,0,1246780
Fri Oct 21 09:12:17 GMT 2022,0,1245696
Fri Oct 21 09:12:19 GMT 2022,0,1248254
Fri Oct 21 09:12:21 GMT 2022,35,1247924
Fri Oct 21 09:12:23 GMT 2022,35,1248732
Fri Oct 21 09:12:24 GMT 2022,35,1249082
Fri Oct 21 09:12:26 GMT 2022,0,1249016
Fri Oct 21 09:12:29 GMT 2022,0,1249624
Fri Oct 21 09:12:30 GMT 2022,0,1251050
Fri Oct 21 09:12:32 GMT 2022,0,1247168
Fri Oct 21 09:12:34 GMT 2022,0,1247804
Fri Oct 21 09:12:35 GMT 2022,0,1248024
Fri Oct 21 09:12:37 GMT 2022,0,1249450
Fri Oct 21 09:12:39 GMT 2022,22,1248807
Fri Oct 21 09:12:41 GMT 2022,22,1233864
