datetime,cpu,mem
Fri Oct 21 07:40:21 GMT 2022,24,1397955
Fri Oct 21 07:40:23 GMT 2022,6.2,1414233
Fri Oct 21 07:40:25 GMT 2022,6.2,1309504
Fri Oct 21 07:40:26 GMT 2022,6.2,1317572
Fri Oct 21 07:40:28 GMT 2022,59,1322142
Fri Oct 21 07:40:29 GMT 2022,59,1322704
Fri Oct 21 07:40:31 GMT 2022,59,1319779
Fri Oct 21 07:40:32 GMT 2022,59,1336065
Fri Oct 21 07:40:34 GMT 2022,36,1318029
Fri Oct 21 07:40:36 GMT 2022,36,1319410
Fri Oct 21 07:40:37 GMT 2022,36,1318678
Fri Oct 21 07:40:39 GMT 2022,36,1321688
Fri Oct 21 07:40:40 GMT 2022,27,1318526
Fri Oct 21 07:40:42 GMT 2022,27,1319178
Fri Oct 21 07:40:43 GMT 2022,27,1318758
Fri Oct 21 07:40:45 GMT 2022,27,1321144
Fri Oct 21 07:40:46 GMT 2022,28,1318529
Fri Oct 21 07:40:48 GMT 2022,28,1318629
Fri Oct 21 07:40:50 GMT 2022,28,1318813
Fri Oct 21 07:40:51 GMT 2022,28,1321343
Fri Oct 21 07:40:53 GMT 2022,28,1318861
Fri Oct 21 07:40:54 GMT 2022,28,1318123
Fri Oct 21 07:40:56 GMT 2022,28,1314674
Fri Oct 21 07:40:57 GMT 2022,28,1317236
Fri Oct 21 07:40:59 GMT 2022,30,1314896
Fri Oct 21 07:41:00 GMT 2022,30,1313770
Fri Oct 21 07:41:02 GMT 2022,30,1315230
Fri Oct 21 07:41:03 GMT 2022,30,1317700
Fri Oct 21 07:41:05 GMT 2022,29,1315218
Fri Oct 21 07:41:06 GMT 2022,29,1316498
Fri Oct 21 07:41:08 GMT 2022,29,1317386
Fri Oct 21 07:41:09 GMT 2022,29,1317888
Fri Oct 21 07:41:11 GMT 2022,29,1317946
Fri Oct 21 07:41:13 GMT 2022,29,1316730
Fri Oct 21 07:41:14 GMT 2022,29,1316782
Fri Oct 21 07:41:16 GMT 2022,29,1318040
Fri Oct 21 07:41:17 GMT 2022,29,1318130
Fri Oct 21 07:41:19 GMT 2022,29,1316910
Fri Oct 21 07:41:20 GMT 2022,29,1316310
Fri Oct 21 07:41:22 GMT 2022,29,1318336
Fri Oct 21 07:41:23 GMT 2022,28,1318918
Fri Oct 21 07:41:25 GMT 2022,28,1317906
Fri Oct 21 07:41:26 GMT 2022,28,1314914
Fri Oct 21 07:41:28 GMT 2022,28,1321658
Fri Oct 21 07:41:30 GMT 2022,28,1321612
Fri Oct 21 07:41:31 GMT 2022,28,1325504
Fri Oct 21 07:41:33 GMT 2022,28,1324560
Fri Oct 21 07:41:34 GMT 2022,28,1326689
