datetime,cpu,mem
Fri Oct 28 21:24:16 GMT 2022,14,1215854
Fri Oct 28 21:24:18 GMT 2022,8.2,1215310
Fri Oct 28 21:24:19 GMT 2022,8.2,1253032
Fri Oct 28 21:24:22 GMT 2022,8.2,1326041
Fri Oct 28 21:24:23 GMT 2022,66,1341123
Fri Oct 28 21:24:25 GMT 2022,66,1349997
Fri Oct 28 21:24:27 GMT 2022,66,1351326
Fri Oct 28 21:24:29 GMT 2022,53,1352500
Fri Oct 28 21:24:30 GMT 2022,53,1345940
Fri Oct 28 21:24:32 GMT 2022,53,1347384
Fri Oct 28 21:24:34 GMT 2022,48,1355223
Fri Oct 28 21:24:36 GMT 2022,48,1346573
Fri Oct 28 21:24:38 GMT 2022,48,1349692
Fri Oct 28 21:24:40 GMT 2022,0.2,1344534
Fri Oct 28 21:24:42 GMT 2022,0.2,1336513
Fri Oct 28 21:24:43 GMT 2022,0.2,1343746
Fri Oct 28 21:24:45 GMT 2022,49,1352194
Fri Oct 28 21:24:47 GMT 2022,49,1343522
Fri Oct 28 21:24:49 GMT 2022,49,1348467
Fri Oct 28 21:24:51 GMT 2022,50,1359103
Fri Oct 28 21:24:54 GMT 2022,50,1348047
Fri Oct 28 21:24:56 GMT 2022,50,1363817
Fri Oct 28 21:24:58 GMT 2022,0.3,1358159
Fri Oct 28 21:25:00 GMT 2022,0.3,1362244
Fri Oct 28 21:25:03 GMT 2022,0.3,1373415
Fri Oct 28 21:25:05 GMT 2022,0.2,1369454
Fri Oct 28 21:25:08 GMT 2022,0.2,1377545
Fri Oct 28 21:25:10 GMT 2022,57,1333402
Fri Oct 28 21:25:13 GMT 2022,57,1342293
Fri Oct 28 21:25:16 GMT 2022,60,1333923
Fri Oct 28 21:25:18 GMT 2022,60,1346368
Fri Oct 28 21:25:21 GMT 2022,58,1339552
Fri Oct 28 21:25:23 GMT 2022,58,1347746
Fri Oct 28 21:25:26 GMT 2022,58,1345473
Fri Oct 28 21:25:28 GMT 2022,58,1352397
Fri Oct 28 21:25:31 GMT 2022,57,1334590
