datetime,cpu,mem
Sat Oct 22 14:01:30 GMT 2022,87,1305049
Sat Oct 22 14:01:31 GMT 2022,0,1346799
Sat Oct 22 14:01:33 GMT 2022,0,1223582
Sat Oct 22 14:01:35 GMT 2022,0,1286608
Sat Oct 22 14:01:39 GMT 2022,0.2,1391718
Sat Oct 22 14:01:44 GMT 2022,0.2,1415685
Sat Oct 22 14:01:47 GMT 2022,97,1349084
Sat Oct 22 14:01:51 GMT 2022,97,1353775
Sat Oct 22 14:01:53 GMT 2022,94,1368148
Sat Oct 22 14:01:56 GMT 2022,94,1386416
Sat Oct 22 14:01:58 GMT 2022,94,1393177
Sat Oct 22 14:02:01 GMT 2022,75,1405808
Sat Oct 22 14:02:03 GMT 2022,75,1415290
Sat Oct 22 14:02:06 GMT 2022,0,1416788
Sat Oct 22 14:02:08 GMT 2022,0,1406676
Sat Oct 22 14:02:10 GMT 2022,0,1400036
Sat Oct 22 14:02:13 GMT 2022,50,1402424
Sat Oct 22 14:02:15 GMT 2022,50,1405972
Sat Oct 22 14:02:17 GMT 2022,50,1404979
Sat Oct 22 14:02:20 GMT 2022,66,1401098
Sat Oct 22 14:02:22 GMT 2022,66,1405800
Sat Oct 22 14:02:25 GMT 2022,66,1404749
Sat Oct 22 14:02:27 GMT 2022,62,1410608
Sat Oct 22 14:02:29 GMT 2022,62,1412048
Sat Oct 22 14:02:31 GMT 2022,62,1413493
Sat Oct 22 14:02:34 GMT 2022,0.2,1411484
Sat Oct 22 14:02:36 GMT 2022,0.2,1418238
Sat Oct 22 14:02:39 GMT 2022,0.2,1420181
Sat Oct 22 14:02:41 GMT 2022,55,1416664
Sat Oct 22 14:02:43 GMT 2022,55,1407229
