datetime,cpu,mem
Fri Oct 21 08:37:18 GMT 2022,0,1301421
Fri Oct 21 08:37:20 GMT 2022,0,1302027
Fri Oct 21 08:37:21 GMT 2022,0,1315127
Fri Oct 21 08:37:23 GMT 2022,0,1300964
Fri Oct 21 08:37:25 GMT 2022,47,1298848
Fri Oct 21 08:37:26 GMT 2022,47,1298227
Fri Oct 21 08:37:28 GMT 2022,47,1296626
Fri Oct 21 08:37:29 GMT 2022,47,1309541
Fri Oct 21 08:37:31 GMT 2022,29,1292028
Fri Oct 21 08:37:32 GMT 2022,29,1293564
Fri Oct 21 08:37:34 GMT 2022,29,1293008
Fri Oct 21 08:37:35 GMT 2022,29,1293535
Fri Oct 21 08:37:37 GMT 2022,27,1293068
Fri Oct 21 08:37:39 GMT 2022,27,1293010
Fri Oct 21 08:37:40 GMT 2022,27,1293577
Fri Oct 21 08:37:42 GMT 2022,-16.7,1291440
Fri Oct 21 08:37:44 GMT 2022,-16.7,1291643
Fri Oct 21 08:37:45 GMT 2022,-16.7,1292911
Fri Oct 21 08:37:47 GMT 2022,-16.7,1293314
Fri Oct 21 08:37:49 GMT 2022,29,1291783
Fri Oct 21 08:37:50 GMT 2022,29,1288137
Fri Oct 21 08:37:52 GMT 2022,29,1291331
Fri Oct 21 08:37:54 GMT 2022,0,1317077
Fri Oct 21 08:37:55 GMT 2022,0,1327957
Fri Oct 21 08:37:57 GMT 2022,0,1295177
Fri Oct 21 08:37:59 GMT 2022,36,1291943
Fri Oct 21 08:38:01 GMT 2022,36,1290491
Fri Oct 21 08:38:03 GMT 2022,36,1292870
Fri Oct 21 08:38:04 GMT 2022,0,1292803
Fri Oct 21 08:38:06 GMT 2022,0,1292079
Fri Oct 21 08:38:08 GMT 2022,0,1293170
Fri Oct 21 08:38:10 GMT 2022,36,1292483
Fri Oct 21 08:38:12 GMT 2022,36,1293835
Fri Oct 21 08:38:13 GMT 2022,36,1293043
Fri Oct 21 08:38:15 GMT 2022,36,1294346
Fri Oct 21 08:38:17 GMT 2022,0,1293479
Fri Oct 21 08:38:19 GMT 2022,0,1294759
Fri Oct 21 08:38:20 GMT 2022,0,1295078
Fri Oct 21 08:38:22 GMT 2022,0,1294395
Fri Oct 21 08:38:24 GMT 2022,0,1294131
Fri Oct 21 08:38:26 GMT 2022,0,1296406
Fri Oct 21 08:38:28 GMT 2022,33,1294807
Fri Oct 21 08:38:30 GMT 2022,33,1295751
Fri Oct 21 08:38:31 GMT 2022,33,1274582
