datetime,cpu,mem
Sun Oct 23 10:23:03 GMT 2022,0,1228604
Sun Oct 23 10:23:04 GMT 2022,0,1222141
Sun Oct 23 10:23:05 GMT 2022,0,1274822
Sun Oct 23 10:23:07 GMT 2022,0,1312163
Sun Oct 23 10:23:09 GMT 2022,0.1,1301979
Sun Oct 23 10:23:11 GMT 2022,0.1,1297573
Sun Oct 23 10:23:13 GMT 2022,0.1,1309344
Sun Oct 23 10:23:15 GMT 2022,35,1289604
Sun Oct 23 10:23:17 GMT 2022,35,1289595
Sun Oct 23 10:23:19 GMT 2022,35,1292158
Sun Oct 23 10:23:20 GMT 2022,32,1213449
Sun Oct 23 10:23:22 GMT 2022,32,1212037
Sun Oct 23 10:23:24 GMT 2022,32,1215205
Sun Oct 23 10:23:25 GMT 2022,32,1214138
Sun Oct 23 10:23:27 GMT 2022,29,1214229
Sun Oct 23 10:23:29 GMT 2022,29,1210677
Sun Oct 23 10:23:31 GMT 2022,29,1215578
Sun Oct 23 10:23:32 GMT 2022,0,1213357
Sun Oct 23 10:23:34 GMT 2022,0,1214965
Sun Oct 23 10:23:35 GMT 2022,0,1214356
Sun Oct 23 10:23:37 GMT 2022,0,1208943
Sun Oct 23 10:23:39 GMT 2022,0,1209343
Sun Oct 23 10:23:40 GMT 2022,0,1209795
Sun Oct 23 10:23:42 GMT 2022,0,1211424
Sun Oct 23 10:23:44 GMT 2022,29,1210743
Sun Oct 23 10:23:46 GMT 2022,29,1211627
Sun Oct 23 10:23:47 GMT 2022,29,1214920
Sun Oct 23 10:23:49 GMT 2022,0,1214287
Sun Oct 23 10:23:50 GMT 2022,0,1215549
Sun Oct 23 10:23:52 GMT 2022,0,1214441
Sun Oct 23 10:23:54 GMT 2022,0,1214510
Sun Oct 23 10:23:56 GMT 2022,0.1,1214351
Sun Oct 23 10:23:57 GMT 2022,0.1,1215854
Sun Oct 23 10:23:59 GMT 2022,0.1,1216079
Sun Oct 23 10:24:01 GMT 2022,32,1213070
Sun Oct 23 10:24:02 GMT 2022,32,1213390
Sun Oct 23 10:24:04 GMT 2022,32,1215907
Sun Oct 23 10:24:06 GMT 2022,32,1215290
Sun Oct 23 10:24:08 GMT 2022,32,1215178
Sun Oct 23 10:24:10 GMT 2022,32,1216455
Sun Oct 23 10:24:12 GMT 2022,27,1215782
Sun Oct 23 10:24:14 GMT 2022,27,1216274
Sun Oct 23 10:24:15 GMT 2022,27,1198719
