datetime,cpu,mem
Sun Oct 23 14:56:38 GMT 2022,44,1258876
Sun Oct 23 14:56:40 GMT 2022,0,1293241
Sun Oct 23 14:56:43 GMT 2022,0,1304149
Sun Oct 23 14:56:47 GMT 2022,0.2,1278432
Sun Oct 23 14:56:52 GMT 2022,0.2,1294610
Sun Oct 23 14:56:55 GMT 2022,98,1310072
Sun Oct 23 14:56:58 GMT 2022,98,1326469
Sun Oct 23 14:57:01 GMT 2022,98,1356766
Sun Oct 23 14:57:05 GMT 2022,98,1374134
Sun Oct 23 14:57:08 GMT 2022,96,1377517
Sun Oct 23 14:57:11 GMT 2022,96,1389845
Sun Oct 23 14:57:14 GMT 2022,97,1472026
Sun Oct 23 14:57:17 GMT 2022,97,1532706
Sun Oct 23 14:57:21 GMT 2022,96,1506220
Sun Oct 23 14:57:24 GMT 2022,96,1331777
Sun Oct 23 14:57:27 GMT 2022,95,1332723
Sun Oct 23 14:57:30 GMT 2022,95,1333941
Sun Oct 23 14:57:33 GMT 2022,85,1330181
Sun Oct 23 14:57:36 GMT 2022,85,1332360
Sun Oct 23 14:57:39 GMT 2022,86,1330893
Sun Oct 23 14:57:42 GMT 2022,86,1334082
Sun Oct 23 14:57:45 GMT 2022,85,1334111
Sun Oct 23 14:57:48 GMT 2022,85,1334945
Sun Oct 23 14:57:50 GMT 2022,88,1329080
Sun Oct 23 14:57:53 GMT 2022,88,1313155
