datetime,cpu,mem
Sat Oct 22 15:06:08 GMT 2022,37,1298948
Sat Oct 22 15:06:10 GMT 2022,0.3,1289600
Sat Oct 22 15:06:11 GMT 2022,0.3,1228287
Sat Oct 22 15:06:13 GMT 2022,0.3,1241007
Sat Oct 22 15:06:15 GMT 2022,0.3,1300066
Sat Oct 22 15:06:17 GMT 2022,0.2,1290142
Sat Oct 22 15:06:20 GMT 2022,0.2,1266499
Sat Oct 22 15:06:22 GMT 2022,0.2,1263896
Sat Oct 22 15:06:24 GMT 2022,42,1263517
Sat Oct 22 15:06:26 GMT 2022,42,1262585
Sat Oct 22 15:06:28 GMT 2022,42,1264042
Sat Oct 22 15:06:30 GMT 2022,0,1258549
Sat Oct 22 15:06:31 GMT 2022,0,1262497
Sat Oct 22 15:06:33 GMT 2022,0,1262278
Sat Oct 22 15:06:35 GMT 2022,34,1261981
Sat Oct 22 15:06:37 GMT 2022,34,1257689
Sat Oct 22 15:06:38 GMT 2022,34,1262942
Sat Oct 22 15:06:40 GMT 2022,33,1260953
Sat Oct 22 15:06:42 GMT 2022,33,1262281
Sat Oct 22 15:06:44 GMT 2022,33,1259110
Sat Oct 22 15:06:46 GMT 2022,33,1262289
Sat Oct 22 15:06:47 GMT 2022,33,1261533
Sat Oct 22 15:06:49 GMT 2022,33,1264054
Sat Oct 22 15:06:51 GMT 2022,34,1261953
Sat Oct 22 15:06:53 GMT 2022,34,1262217
Sat Oct 22 15:06:54 GMT 2022,34,1263306
Sat Oct 22 15:06:56 GMT 2022,33,1263591
Sat Oct 22 15:06:58 GMT 2022,33,1262659
Sat Oct 22 15:07:00 GMT 2022,33,1263814
Sat Oct 22 15:07:01 GMT 2022,34,1263011
Sat Oct 22 15:07:03 GMT 2022,34,1264087
Sat Oct 22 15:07:05 GMT 2022,34,1264492
Sat Oct 22 15:07:07 GMT 2022,33,1261059
Sat Oct 22 15:07:08 GMT 2022,33,1261427
Sat Oct 22 15:07:10 GMT 2022,33,1263576
Sat Oct 22 15:07:12 GMT 2022,32,1262915
Sat Oct 22 15:07:14 GMT 2022,32,1263331
Sat Oct 22 15:07:16 GMT 2022,32,1265112
Sat Oct 22 15:07:18 GMT 2022,18,1263415
Sat Oct 22 15:07:20 GMT 2022,18,1263966
Sat Oct 22 15:07:22 GMT 2022,18,1249380
