datetime,cpu,mem
Sat Oct 22 12:06:54 GMT 2022,106,1259447
Sat Oct 22 12:06:55 GMT 2022,0.2,1264241
Sat Oct 22 12:06:57 GMT 2022,0.2,1260864
Sat Oct 22 12:06:58 GMT 2022,0.2,1257320
Sat Oct 22 12:07:00 GMT 2022,0.2,1243223
Sat Oct 22 12:07:01 GMT 2022,0.5,1241256
Sat Oct 22 12:07:03 GMT 2022,0.5,1232980
Sat Oct 22 12:07:05 GMT 2022,0.5,1236395
Sat Oct 22 12:07:08 GMT 2022,0.5,1235823
Sat Oct 22 12:07:10 GMT 2022,0.5,1237655
Sat Oct 22 12:07:12 GMT 2022,0.5,1234298
Sat Oct 22 12:07:14 GMT 2022,46,1237475
Sat Oct 22 12:07:17 GMT 2022,46,1237685
Sat Oct 22 12:07:19 GMT 2022,46,1237429
Sat Oct 22 12:07:21 GMT 2022,47,1221186
Sat Oct 22 12:07:23 GMT 2022,47,1223242
Sat Oct 22 12:07:26 GMT 2022,47,1220181
Sat Oct 22 12:07:28 GMT 2022,48,1214084
Sat Oct 22 12:07:30 GMT 2022,48,1219648
Sat Oct 22 12:07:32 GMT 2022,48,1220187
Sat Oct 22 12:07:34 GMT 2022,46,1219548
Sat Oct 22 12:07:37 GMT 2022,46,1216568
Sat Oct 22 12:07:39 GMT 2022,46,1219923
Sat Oct 22 12:07:41 GMT 2022,47,1220424
Sat Oct 22 12:07:44 GMT 2022,47,1219458
Sat Oct 22 12:07:46 GMT 2022,47,1220243
Sat Oct 22 12:07:48 GMT 2022,-12,1219860
Sat Oct 22 12:07:50 GMT 2022,-12,1221354
Sat Oct 22 12:07:53 GMT 2022,-12,1217839
Sat Oct 22 12:07:55 GMT 2022,63,1219486
Sat Oct 22 12:07:57 GMT 2022,63,1220838
Sat Oct 22 12:08:00 GMT 2022,63,1221279
Sat Oct 22 12:08:02 GMT 2022,63,1220322
Sat Oct 22 12:08:04 GMT 2022,63,1221085
Sat Oct 22 12:08:07 GMT 2022,63,1222411
