datetime,cpu,mem
Sun Oct 23 20:25:02 GMT 2022,31,1434008
Sun Oct 23 20:25:04 GMT 2022,0,1190429
Sun Oct 23 20:25:05 GMT 2022,0,1126393
Sun Oct 23 20:25:07 GMT 2022,0,1166678
Sun Oct 23 20:25:09 GMT 2022,0,1187947
Sun Oct 23 20:25:11 GMT 2022,0.1,1190970
Sun Oct 23 20:25:13 GMT 2022,0.1,1182815
Sun Oct 23 20:25:15 GMT 2022,0.1,1185031
Sun Oct 23 20:25:17 GMT 2022,51,1183522
Sun Oct 23 20:25:19 GMT 2022,51,1183778
Sun Oct 23 20:25:21 GMT 2022,51,1186259
Sun Oct 23 20:25:23 GMT 2022,0.1,1183762
Sun Oct 23 20:25:25 GMT 2022,0.1,1183862
Sun Oct 23 20:25:26 GMT 2022,0.1,1184781
Sun Oct 23 20:25:28 GMT 2022,0,1184704
Sun Oct 23 20:25:29 GMT 2022,0,1183372
Sun Oct 23 20:25:31 GMT 2022,0,1182364
Sun Oct 23 20:25:33 GMT 2022,0,1184701
Sun Oct 23 20:25:34 GMT 2022,0,1184802
Sun Oct 23 20:25:36 GMT 2022,0,1181704
Sun Oct 23 20:25:38 GMT 2022,0,1183349
Sun Oct 23 20:25:39 GMT 2022,0,1179820
Sun Oct 23 20:25:41 GMT 2022,0,1180008
Sun Oct 23 20:25:42 GMT 2022,0,1180220
Sun Oct 23 20:25:44 GMT 2022,0,1176745
Sun Oct 23 20:25:46 GMT 2022,0,1175752
Sun Oct 23 20:25:47 GMT 2022,0,1156816
Sun Oct 23 20:25:49 GMT 2022,0,1157420
Sun Oct 23 20:25:50 GMT 2022,0,1159677
Sun Oct 23 20:25:52 GMT 2022,0,1162172
Sun Oct 23 20:25:53 GMT 2022,0,1162144
Sun Oct 23 20:25:55 GMT 2022,0,1162133
Sun Oct 23 20:25:57 GMT 2022,0,1162238
Sun Oct 23 20:25:58 GMT 2022,37,1160429
Sun Oct 23 20:26:00 GMT 2022,37,1161073
Sun Oct 23 20:26:01 GMT 2022,37,1162373
Sun Oct 23 20:26:03 GMT 2022,37,1162286
Sun Oct 23 20:26:05 GMT 2022,0,1160165
Sun Oct 23 20:26:06 GMT 2022,0,1160805
Sun Oct 23 20:26:08 GMT 2022,0,1161681
Sun Oct 23 20:26:10 GMT 2022,0,1163158
Sun Oct 23 20:26:11 GMT 2022,30,1159041
Sun Oct 23 20:26:13 GMT 2022,30,1159613
Sun Oct 23 20:26:14 GMT 2022,30,1160258
Sun Oct 23 20:26:16 GMT 2022,30,1145956
