datetime,cpu,mem
Sun Oct 23 21:19:25 GMT 2022,0.1,1453022
Sun Oct 23 21:19:26 GMT 2022,0,1196229
Sun Oct 23 21:19:28 GMT 2022,0,1107559
Sun Oct 23 21:19:30 GMT 2022,0,1158903
Sun Oct 23 21:19:32 GMT 2022,0.1,1173573
Sun Oct 23 21:19:34 GMT 2022,0.1,1194397
Sun Oct 23 21:19:36 GMT 2022,0.1,1190181
Sun Oct 23 21:19:39 GMT 2022,0.1,1188962
Sun Oct 23 21:19:41 GMT 2022,0.1,1189027
Sun Oct 23 21:19:44 GMT 2022,89,1190528
Sun Oct 23 21:19:46 GMT 2022,89,1190304
Sun Oct 23 21:19:49 GMT 2022,89,1201862
Sun Oct 23 21:19:51 GMT 2022,70,1196549
Sun Oct 23 21:19:54 GMT 2022,70,1209810
Sun Oct 23 21:19:56 GMT 2022,0.1,1201647
Sun Oct 23 21:19:59 GMT 2022,0.1,1202300
Sun Oct 23 21:20:02 GMT 2022,0.1,1203697
Sun Oct 23 21:20:05 GMT 2022,0.1,1212214
Sun Oct 23 21:20:07 GMT 2022,0.1,1207655
Sun Oct 23 21:20:10 GMT 2022,0.1,1217820
Sun Oct 23 21:20:12 GMT 2022,0.1,1222955
Sun Oct 23 21:20:15 GMT 2022,0.1,1224228
Sun Oct 23 21:20:18 GMT 2022,86,1211451
Sun Oct 23 21:20:20 GMT 2022,86,1213001
Sun Oct 23 21:20:23 GMT 2022,85,1222024
Sun Oct 23 21:20:26 GMT 2022,85,1218671
Sun Oct 23 21:20:28 GMT 2022,85,1227952
Sun Oct 23 21:20:31 GMT 2022,85,1223438
Sun Oct 23 21:20:33 GMT 2022,85,1234675
Sun Oct 23 21:20:36 GMT 2022,72,1230764
Sun Oct 23 21:20:39 GMT 2022,72,1226022
