datetime,cpu,mem
Fri Oct 28 19:19:51 GMT 2022,77,1300448
Fri Oct 28 19:19:53 GMT 2022,0,1405608
Fri Oct 28 19:19:55 GMT 2022,0,1219588
Fri Oct 28 19:20:00 GMT 2022,0.2,1272586
Fri Oct 28 19:20:03 GMT 2022,0.2,1273998
Fri Oct 28 19:20:06 GMT 2022,0,1304166
Fri Oct 28 19:20:09 GMT 2022,0,1356955
Fri Oct 28 19:20:12 GMT 2022,0.3,1371907
Fri Oct 28 19:20:15 GMT 2022,0.3,1360512
Fri Oct 28 19:20:18 GMT 2022,0,1358074
Fri Oct 28 19:20:20 GMT 2022,0,1356816
Fri Oct 28 19:20:23 GMT 2022,44,1356183
Fri Oct 28 19:20:26 GMT 2022,44,1357172
Fri Oct 28 19:20:28 GMT 2022,43,1355966
Fri Oct 28 19:20:31 GMT 2022,43,1353024
Fri Oct 28 19:20:33 GMT 2022,47,1351330
Fri Oct 28 19:20:36 GMT 2022,47,1348260
Fri Oct 28 19:20:39 GMT 2022,43,1351786
Fri Oct 28 19:20:41 GMT 2022,43,1353098
Fri Oct 28 19:20:44 GMT 2022,43,1347450
Fri Oct 28 19:20:47 GMT 2022,43,1354674
Fri Oct 28 19:20:49 GMT 2022,45,1355264
Fri Oct 28 19:20:52 GMT 2022,45,1352446
Fri Oct 28 19:20:54 GMT 2022,43,1353924
Fri Oct 28 19:20:57 GMT 2022,43,1356990
Fri Oct 28 19:21:00 GMT 2022,44,1350240
Fri Oct 28 19:21:02 GMT 2022,44,1354732
Fri Oct 28 19:21:05 GMT 2022,49,1339217
