datetime,cpu,mem
Sat Oct 22 10:51:29 GMT 2022,0.4,1349423
Sat Oct 22 10:51:30 GMT 2022,7.8,1345138
Sat Oct 22 10:51:32 GMT 2022,7.8,1223094
Sat Oct 22 10:51:33 GMT 2022,7.8,1224919
Sat Oct 22 10:51:35 GMT 2022,7.8,1364362
Sat Oct 22 10:51:38 GMT 2022,2,1418265
Sat Oct 22 10:51:39 GMT 2022,2,1413076
Sat Oct 22 10:51:41 GMT 2022,2,1419041
Sat Oct 22 10:51:43 GMT 2022,-6,1415995
Sat Oct 22 10:51:45 GMT 2022,-6,1414566
Sat Oct 22 10:51:46 GMT 2022,-6,1524886
Sat Oct 22 10:51:48 GMT 2022,42,1510903
Sat Oct 22 10:51:50 GMT 2022,42,1508328
Sat Oct 22 10:51:52 GMT 2022,42,1506731
Sat Oct 22 10:51:53 GMT 2022,0.4,1508534
Sat Oct 22 10:51:54 GMT 2022,0.4,1506922
Sat Oct 22 10:51:56 GMT 2022,0.4,1422173
Sat Oct 22 10:51:57 GMT 2022,0.4,1422070
Sat Oct 22 10:51:59 GMT 2022,0.8,1420405
Sat Oct 22 10:52:01 GMT 2022,0.8,1420661
Sat Oct 22 10:52:02 GMT 2022,0.8,1421785
Sat Oct 22 10:52:03 GMT 2022,0.8,1421646
Sat Oct 22 10:52:04 GMT 2022,0.3,1421437
Sat Oct 22 10:52:06 GMT 2022,0.3,1421533
Sat Oct 22 10:52:07 GMT 2022,0.3,1421621
Sat Oct 22 10:52:09 GMT 2022,0.3,1424014
Sat Oct 22 10:52:11 GMT 2022,36,1421417
Sat Oct 22 10:52:12 GMT 2022,36,1419561
Sat Oct 22 10:52:13 GMT 2022,36,1423725
Sat Oct 22 10:52:15 GMT 2022,36,1423622
Sat Oct 22 10:52:17 GMT 2022,0.9,1415677
Sat Oct 22 10:52:18 GMT 2022,0.9,1413385
Sat Oct 22 10:52:20 GMT 2022,0.9,1418770
Sat Oct 22 10:52:22 GMT 2022,33,1416763
Sat Oct 22 10:52:23 GMT 2022,33,1417279
Sat Oct 22 10:52:25 GMT 2022,33,1416543
Sat Oct 22 10:52:26 GMT 2022,33,1416948
Sat Oct 22 10:52:28 GMT 2022,31,1416411
Sat Oct 22 10:52:30 GMT 2022,31,1417819
Sat Oct 22 10:52:31 GMT 2022,31,1416471
Sat Oct 22 10:52:32 GMT 2022,31,1418640
Sat Oct 22 10:52:34 GMT 2022,0.4,1418531
Sat Oct 22 10:52:35 GMT 2022,0.4,1417975
Sat Oct 22 10:52:37 GMT 2022,0.4,1420104
Sat Oct 22 10:52:39 GMT 2022,0.8,1414255
Sat Oct 22 10:52:41 GMT 2022,0.8,1417913
Sat Oct 22 10:52:42 GMT 2022,0.8,1414784
Sat Oct 22 10:52:43 GMT 2022,0.8,1403284
