datetime,cpu,mem
Sat Oct 22 20:35:32 GMT 2022,0.1,1225021
Sat Oct 22 20:35:33 GMT 2022,0,1226087
Sat Oct 22 20:35:35 GMT 2022,0,1225936
Sat Oct 22 20:35:36 GMT 2022,0,1233683
Sat Oct 22 20:35:37 GMT 2022,0,1222696
Sat Oct 22 20:35:39 GMT 2022,0.1,1218621
Sat Oct 22 20:35:41 GMT 2022,0.1,1217513
Sat Oct 22 20:35:42 GMT 2022,0.1,1210388
Sat Oct 22 20:35:44 GMT 2022,0.1,1213964
Sat Oct 22 20:35:46 GMT 2022,33,1212617
Sat Oct 22 20:35:47 GMT 2022,33,1212955
Sat Oct 22 20:35:49 GMT 2022,33,1214343
Sat Oct 22 20:35:51 GMT 2022,33,1214380
Sat Oct 22 20:35:52 GMT 2022,31,1210959
Sat Oct 22 20:35:54 GMT 2022,31,1211883
Sat Oct 22 20:35:56 GMT 2022,31,1214420
Sat Oct 22 20:35:58 GMT 2022,31,1211888
Sat Oct 22 20:35:59 GMT 2022,31,1205986
Sat Oct 22 20:36:01 GMT 2022,31,1208259
Sat Oct 22 20:36:03 GMT 2022,34,1208306
Sat Oct 22 20:36:04 GMT 2022,34,1207978
Sat Oct 22 20:36:06 GMT 2022,34,1207591
Sat Oct 22 20:36:08 GMT 2022,34,1210606
Sat Oct 22 20:36:10 GMT 2022,34,1209566
Sat Oct 22 20:36:11 GMT 2022,34,1212121
Sat Oct 22 20:36:13 GMT 2022,33,1206198
Sat Oct 22 20:36:15 GMT 2022,33,1210134
Sat Oct 22 20:36:16 GMT 2022,33,1210971
Sat Oct 22 20:36:18 GMT 2022,33,1211082
Sat Oct 22 20:36:20 GMT 2022,33,1209998
Sat Oct 22 20:36:21 GMT 2022,33,1210815
Sat Oct 22 20:36:23 GMT 2022,32,1209846
Sat Oct 22 20:36:25 GMT 2022,32,1211185
Sat Oct 22 20:36:27 GMT 2022,32,1211492
Sat Oct 22 20:36:28 GMT 2022,33,1207751
Sat Oct 22 20:36:30 GMT 2022,33,1208243
Sat Oct 22 20:36:32 GMT 2022,33,1209944
Sat Oct 22 20:36:34 GMT 2022,30,1209131
Sat Oct 22 20:36:35 GMT 2022,30,1209919
Sat Oct 22 20:36:37 GMT 2022,30,1211452
Sat Oct 22 20:36:39 GMT 2022,25,1210511
Sat Oct 22 20:36:41 GMT 2022,25,1211339
Sat Oct 22 20:36:43 GMT 2022,25,1213139
Sat Oct 22 20:36:44 GMT 2022,25,1221038
Sat Oct 22 20:36:45 GMT 2022,21,1197766
