datetime,cpu,mem
Sun Oct 23 22:47:57 GMT 2022,32,1153374
Sun Oct 23 22:47:59 GMT 2022,0,1173309
Sun Oct 23 22:48:01 GMT 2022,0,1100567
Sun Oct 23 22:48:03 GMT 2022,0,1072588
Sun Oct 23 22:48:05 GMT 2022,0.1,1114371
Sun Oct 23 22:48:08 GMT 2022,0.1,1120436
Sun Oct 23 22:48:10 GMT 2022,-3.2,1106924
Sun Oct 23 22:48:12 GMT 2022,-3.2,1101896
Sun Oct 23 22:48:14 GMT 2022,-3.2,1104417
Sun Oct 23 22:48:16 GMT 2022,0.1,1102012
Sun Oct 23 22:48:18 GMT 2022,0.1,1099124
Sun Oct 23 22:48:20 GMT 2022,0.1,1100629
Sun Oct 23 22:48:21 GMT 2022,34,1099452
Sun Oct 23 22:48:23 GMT 2022,34,1099475
Sun Oct 23 22:48:25 GMT 2022,34,1106534
Sun Oct 23 22:48:27 GMT 2022,39,1103501
Sun Oct 23 22:48:29 GMT 2022,39,1102488
Sun Oct 23 22:48:30 GMT 2022,39,1103534
Sun Oct 23 22:48:32 GMT 2022,33,1101249
Sun Oct 23 22:48:34 GMT 2022,33,1102117
Sun Oct 23 22:48:36 GMT 2022,33,1103790
Sun Oct 23 22:48:38 GMT 2022,31,1103333
Sun Oct 23 22:48:39 GMT 2022,31,1103909
Sun Oct 23 22:48:41 GMT 2022,31,1105662
Sun Oct 23 22:48:43 GMT 2022,27,1102445
Sun Oct 23 22:48:45 GMT 2022,27,1102485
Sun Oct 23 22:48:47 GMT 2022,27,1103936
Sun Oct 23 22:48:48 GMT 2022,0,1097085
Sun Oct 23 22:48:50 GMT 2022,0,1097101
Sun Oct 23 22:48:52 GMT 2022,0,1098106
Sun Oct 23 22:48:54 GMT 2022,0,1097101
Sun Oct 23 22:48:55 GMT 2022,0,1097885
Sun Oct 23 22:48:57 GMT 2022,0,1096661
Sun Oct 23 22:48:58 GMT 2022,0,1098422
Sun Oct 23 22:49:01 GMT 2022,17,1091620
Sun Oct 23 22:49:02 GMT 2022,17,1092600
Sun Oct 23 22:49:04 GMT 2022,17,1096072
Sun Oct 23 22:49:05 GMT 2022,17,1096463
Sun Oct 23 22:49:07 GMT 2022,24,1096704
Sun Oct 23 22:49:08 GMT 2022,24,1095768
Sun Oct 23 22:49:10 GMT 2022,24,1096563
