datetime,cpu,mem
Sun Oct 23 22:58:04 GMT 2022,32,1067052
Sun Oct 23 22:58:05 GMT 2022,0,1067220
Sun Oct 23 22:58:06 GMT 2022,0,1053427
Sun Oct 23 22:58:08 GMT 2022,0,1070249
Sun Oct 23 22:58:09 GMT 2022,0,1070691
Sun Oct 23 22:58:11 GMT 2022,0.1,1069159
Sun Oct 23 22:58:13 GMT 2022,0.1,1070743
Sun Oct 23 22:58:15 GMT 2022,0.1,1070501
Sun Oct 23 22:58:17 GMT 2022,-17.9,1068835
Sun Oct 23 22:58:19 GMT 2022,-17.9,1067219
Sun Oct 23 22:58:20 GMT 2022,-17.9,1068551
Sun Oct 23 22:58:22 GMT 2022,-17.9,1069090
Sun Oct 23 22:58:24 GMT 2022,31,1067075
Sun Oct 23 22:58:25 GMT 2022,31,1067651
Sun Oct 23 22:58:27 GMT 2022,31,1070170
Sun Oct 23 22:58:29 GMT 2022,32,1067712
Sun Oct 23 22:58:31 GMT 2022,32,1066820
Sun Oct 23 22:58:32 GMT 2022,32,1069135
Sun Oct 23 22:58:34 GMT 2022,32,1069176
Sun Oct 23 22:58:36 GMT 2022,32,1062552
Sun Oct 23 22:58:37 GMT 2022,32,1063185
Sun Oct 23 22:58:39 GMT 2022,33,1053106
Sun Oct 23 22:58:41 GMT 2022,33,1052286
Sun Oct 23 22:58:43 GMT 2022,33,1053739
Sun Oct 23 22:58:44 GMT 2022,0,1052622
Sun Oct 23 22:58:46 GMT 2022,0,1049254
Sun Oct 23 22:58:47 GMT 2022,0,1049770
Sun Oct 23 22:58:49 GMT 2022,0,1050353
Sun Oct 23 22:58:51 GMT 2022,0,1049342
Sun Oct 23 22:58:52 GMT 2022,0,1049974
Sun Oct 23 22:58:54 GMT 2022,0,1050578
Sun Oct 23 22:58:55 GMT 2022,0,1054493
Sun Oct 23 22:58:57 GMT 2022,19,1052922
Sun Oct 23 22:58:59 GMT 2022,19,1054514
Sun Oct 23 22:59:00 GMT 2022,19,1054497
Sun Oct 23 22:59:02 GMT 2022,32,1053166
Sun Oct 23 22:59:04 GMT 2022,32,1053310
Sun Oct 23 22:59:06 GMT 2022,32,1055829
Sun Oct 23 22:59:07 GMT 2022,33,1052930
Sun Oct 23 22:59:09 GMT 2022,33,1052882
Sun Oct 23 22:59:11 GMT 2022,33,1054525
Sun Oct 23 22:59:13 GMT 2022,32,1054562
Sun Oct 23 22:59:14 GMT 2022,32,1052970
Sun Oct 23 22:59:16 GMT 2022,32,1049157
