device,subject,browser,android_cpu,android_mem
nexus6p,https-www-cnblogs-com,chrome,-10.909690561221689,1202110.2307178986
nexus6p,https-www-cnblogs-com,firefox,19.585503662858503,1228422.2274632864
nexus6p,https-www-science-org,chrome,18.02200932332479,1235622.2526873727
nexus6p,https-www-science-org,firefox,25.33910369212656,1377388.5187410347
nexus6p,https-www-imdb-com,chrome,53.9083748403576,1273185.447039774
nexus6p,https-www-imdb-com,firefox,36.03088503429736,1323568.681637931
nexus6p,https-www-investing-com,chrome,22.415285094070896,1230517.028609796
nexus6p,https-www-investing-com,firefox,20.26457665163484,1395252.498725093
