datetime,cpu,mem
Fri Oct 28 22:09:53 GMT 2022,92,1253273
Fri Oct 28 22:09:55 GMT 2022,0,1381150
Fri Oct 28 22:09:57 GMT 2022,0,1139650
Fri Oct 28 22:09:59 GMT 2022,0,1216131
Fri Oct 28 22:10:02 GMT 2022,0.1,1303044
Fri Oct 28 22:10:06 GMT 2022,0.1,1362507
Fri Oct 28 22:10:09 GMT 2022,91,1366481
Fri Oct 28 22:10:12 GMT 2022,91,1385551
Fri Oct 28 22:10:14 GMT 2022,0,1384440
Fri Oct 28 22:10:17 GMT 2022,0,1375865
Fri Oct 28 22:10:19 GMT 2022,0,1376391
Fri Oct 28 22:10:22 GMT 2022,41,1369805
Fri Oct 28 22:10:24 GMT 2022,41,1370541
Fri Oct 28 22:10:26 GMT 2022,41,1372839
Fri Oct 28 22:10:28 GMT 2022,0,1370637
Fri Oct 28 22:10:29 GMT 2022,0,1368545
Fri Oct 28 22:10:31 GMT 2022,0,1369955
Fri Oct 28 22:10:33 GMT 2022,31,1369145
Fri Oct 28 22:10:35 GMT 2022,31,1370021
Fri Oct 28 22:10:37 GMT 2022,31,1371991
Fri Oct 28 22:10:39 GMT 2022,30,1371369
Fri Oct 28 22:10:41 GMT 2022,30,1371147
Fri Oct 28 22:10:43 GMT 2022,30,1373853
Fri Oct 28 22:10:45 GMT 2022,25,1371469
Fri Oct 28 22:10:47 GMT 2022,25,1369697
Fri Oct 28 22:10:49 GMT 2022,25,1370699
Fri Oct 28 22:10:51 GMT 2022,33,1370713
Fri Oct 28 22:10:52 GMT 2022,33,1369081
Fri Oct 28 22:10:54 GMT 2022,33,1370043
Fri Oct 28 22:10:56 GMT 2022,32,1369037
Fri Oct 28 22:10:58 GMT 2022,32,1370137
Fri Oct 28 22:11:00 GMT 2022,32,1368715
Fri Oct 28 22:11:02 GMT 2022,34,1362793
Fri Oct 28 22:11:04 GMT 2022,34,1364077
Fri Oct 28 22:11:05 GMT 2022,34,1368372
