datetime,cpu,mem
Sat Oct 22 17:00:11 GMT 2022,33,1182158
Sat Oct 22 17:00:13 GMT 2022,0.2,1189997
Sat Oct 22 17:00:14 GMT 2022,0.2,1171778
Sat Oct 22 17:00:16 GMT 2022,0.2,1201631
Sat Oct 22 17:00:18 GMT 2022,0.2,1192562
Sat Oct 22 17:00:20 GMT 2022,0.2,1187346
Sat Oct 22 17:00:21 GMT 2022,0.2,1181424
Sat Oct 22 17:00:23 GMT 2022,0.2,1186541
Sat Oct 22 17:00:25 GMT 2022,35,1185039
Sat Oct 22 17:00:27 GMT 2022,35,1184423
Sat Oct 22 17:00:29 GMT 2022,35,1184912
Sat Oct 22 17:00:31 GMT 2022,32,1185307
Sat Oct 22 17:00:33 GMT 2022,32,1180883
Sat Oct 22 17:00:34 GMT 2022,32,1183704
Sat Oct 22 17:00:36 GMT 2022,33,1183899
Sat Oct 22 17:00:38 GMT 2022,33,1183067
Sat Oct 22 17:00:40 GMT 2022,33,1182792
Sat Oct 22 17:00:42 GMT 2022,33,1182623
Sat Oct 22 17:00:44 GMT 2022,33,1183895
Sat Oct 22 17:00:46 GMT 2022,33,1184204
Sat Oct 22 17:00:48 GMT 2022,32,1182499
Sat Oct 22 17:00:50 GMT 2022,32,1183127
Sat Oct 22 17:00:51 GMT 2022,32,1185812
Sat Oct 22 17:00:53 GMT 2022,32,1183667
Sat Oct 22 17:00:55 GMT 2022,32,1181059
Sat Oct 22 17:00:57 GMT 2022,32,1182728
Sat Oct 22 17:00:58 GMT 2022,29,1182103
Sat Oct 22 17:01:00 GMT 2022,29,1182777
Sat Oct 22 17:01:02 GMT 2022,29,1184622
Sat Oct 22 17:01:04 GMT 2022,28,1183675
Sat Oct 22 17:01:06 GMT 2022,28,1183991
Sat Oct 22 17:01:08 GMT 2022,28,1186135
Sat Oct 22 17:01:09 GMT 2022,28,1185940
Sat Oct 22 17:01:11 GMT 2022,21,1185983
Sat Oct 22 17:01:12 GMT 2022,21,1185139
Sat Oct 22 17:01:14 GMT 2022,21,1186672
Sat Oct 22 17:01:16 GMT 2022,33,1184923
Sat Oct 22 17:01:18 GMT 2022,33,1186354
Sat Oct 22 17:01:20 GMT 2022,33,1183080
Sat Oct 22 17:01:22 GMT 2022,33,1183651
Sat Oct 22 17:01:24 GMT 2022,33,1182852
Sat Oct 22 17:01:26 GMT 2022,33,1170768
