datetime,cpu,mem
Sat Oct 29 00:32:02 GMT 2022,89,1300178
Sat Oct 29 00:32:03 GMT 2022,0,1314504
Sat Oct 29 00:32:06 GMT 2022,0,1247012
Sat Oct 29 00:32:10 GMT 2022,0.1,1354979
Sat Oct 29 00:32:13 GMT 2022,0.1,1373952
Sat Oct 29 00:32:15 GMT 2022,0,1379469
Sat Oct 29 00:32:18 GMT 2022,0,1369529
Sat Oct 29 00:32:20 GMT 2022,59,1372357
Sat Oct 29 00:32:23 GMT 2022,59,1375869
Sat Oct 29 00:32:26 GMT 2022,0.1,1377537
Sat Oct 29 00:32:29 GMT 2022,0.1,1379643
Sat Oct 29 00:32:31 GMT 2022,0,1380165
Sat Oct 29 00:32:34 GMT 2022,0,1381761
Sat Oct 29 00:32:36 GMT 2022,0,1377987
Sat Oct 29 00:32:38 GMT 2022,0,1380845
Sat Oct 29 00:32:40 GMT 2022,0,1380877
Sat Oct 29 00:32:42 GMT 2022,0,1381299
Sat Oct 29 00:32:44 GMT 2022,40,1379081
Sat Oct 29 00:32:47 GMT 2022,40,1381269
Sat Oct 29 00:32:49 GMT 2022,40,1383933
Sat Oct 29 00:32:51 GMT 2022,40,1381455
Sat Oct 29 00:32:53 GMT 2022,40,1381855
Sat Oct 29 00:32:55 GMT 2022,40,1383191
Sat Oct 29 00:32:57 GMT 2022,39,1383737
Sat Oct 29 00:32:59 GMT 2022,39,1384083
Sat Oct 29 00:33:01 GMT 2022,39,1387613
Sat Oct 29 00:33:04 GMT 2022,0.1,1387935
Sat Oct 29 00:33:06 GMT 2022,0.1,1387243
Sat Oct 29 00:33:08 GMT 2022,0.1,1389413
Sat Oct 29 00:33:10 GMT 2022,37,1386419
Sat Oct 29 00:33:13 GMT 2022,37,1385539
Sat Oct 29 00:33:15 GMT 2022,37,1383881
Sat Oct 29 00:33:17 GMT 2022,0,1369649
