datetime,cpu,mem
Sat Oct 22 17:41:40 GMT 2022,1.4,1116299
Sat Oct 22 17:41:42 GMT 2022,8.1,1123432
Sat Oct 22 17:41:43 GMT 2022,8.1,1112131
Sat Oct 22 17:41:44 GMT 2022,8.1,1121082
Sat Oct 22 17:41:46 GMT 2022,8.1,1123693
Sat Oct 22 17:41:47 GMT 2022,44,1161742
Sat Oct 22 17:41:48 GMT 2022,44,1166960
Sat Oct 22 17:41:50 GMT 2022,44,1183658
Sat Oct 22 17:41:52 GMT 2022,44,1167170
Sat Oct 22 17:41:53 GMT 2022,41,1159582
Sat Oct 22 17:41:54 GMT 2022,41,1162406
Sat Oct 22 17:41:56 GMT 2022,41,1165662
Sat Oct 22 17:41:57 GMT 2022,41,1208515
Sat Oct 22 17:41:59 GMT 2022,36,1219402
Sat Oct 22 17:42:00 GMT 2022,36,1220400
Sat Oct 22 17:42:02 GMT 2022,36,1205703
Sat Oct 22 17:42:04 GMT 2022,0.1,1190524
Sat Oct 22 17:42:06 GMT 2022,0.1,1197202
Sat Oct 22 17:42:07 GMT 2022,0.1,1222294
Sat Oct 22 17:42:10 GMT 2022,0.2,1251290
Sat Oct 22 17:42:12 GMT 2022,0.2,1210786
Sat Oct 22 17:42:14 GMT 2022,0.2,1224035
Sat Oct 22 17:42:16 GMT 2022,0,1224086
Sat Oct 22 17:42:18 GMT 2022,0,1194012
Sat Oct 22 17:42:20 GMT 2022,0,1193391
Sat Oct 22 17:42:21 GMT 2022,0,1195822
Sat Oct 22 17:42:22 GMT 2022,0,1194766
Sat Oct 22 17:42:24 GMT 2022,0,1191602
Sat Oct 22 17:42:25 GMT 2022,0,1191655
Sat Oct 22 17:42:26 GMT 2022,28,1188814
Sat Oct 22 17:42:28 GMT 2022,28,1188874
Sat Oct 22 17:42:29 GMT 2022,28,1189956
Sat Oct 22 17:42:31 GMT 2022,28,1192384
Sat Oct 22 17:42:32 GMT 2022,0.1,1190639
Sat Oct 22 17:42:34 GMT 2022,0.1,1190563
Sat Oct 22 17:42:36 GMT 2022,0.1,1190868
Sat Oct 22 17:42:38 GMT 2022,0,1190583
Sat Oct 22 17:42:39 GMT 2022,0,1189219
Sat Oct 22 17:42:40 GMT 2022,0,1188667
Sat Oct 22 17:42:42 GMT 2022,0,1189896
Sat Oct 22 17:42:43 GMT 2022,0.1,1189351
Sat Oct 22 17:42:45 GMT 2022,0.1,1188519
Sat Oct 22 17:42:47 GMT 2022,0.1,1188688
Sat Oct 22 17:42:48 GMT 2022,32,1188751
Sat Oct 22 17:42:50 GMT 2022,32,1189891
Sat Oct 22 17:42:51 GMT 2022,32,1191027
Sat Oct 22 17:42:52 GMT 2022,32,1194416
Sat Oct 22 17:42:54 GMT 2022,31,1173328
