datetime,cpu,mem
Sat Oct 22 10:41:24 GMT 2022,34,1356233
Sat Oct 22 10:41:26 GMT 2022,-6.1,1352178
Sat Oct 22 10:41:27 GMT 2022,-6.1,1228443
Sat Oct 22 10:41:28 GMT 2022,-6.1,1259466
Sat Oct 22 10:41:31 GMT 2022,-6.1,1438039
Sat Oct 22 10:41:33 GMT 2022,2.6,1413514
Sat Oct 22 10:41:36 GMT 2022,2.6,1398705
Sat Oct 22 10:41:38 GMT 2022,2.6,1399327
Sat Oct 22 10:41:39 GMT 2022,-4.2,1396274
Sat Oct 22 10:41:41 GMT 2022,-4.2,1396546
Sat Oct 22 10:41:43 GMT 2022,-4.2,1399135
Sat Oct 22 10:41:45 GMT 2022,0.4,1396450
Sat Oct 22 10:41:46 GMT 2022,0.4,1395366
Sat Oct 22 10:41:47 GMT 2022,0.4,1395998
Sat Oct 22 10:41:49 GMT 2022,0.4,1398367
Sat Oct 22 10:41:51 GMT 2022,1.1,1395611
Sat Oct 22 10:41:52 GMT 2022,1.1,1394393
Sat Oct 22 10:41:54 GMT 2022,1.1,1397461
Sat Oct 22 10:41:55 GMT 2022,1.1,1396454
Sat Oct 22 10:41:57 GMT 2022,0.5,1396369
Sat Oct 22 10:41:59 GMT 2022,0.5,1395163
Sat Oct 22 10:42:00 GMT 2022,0.5,1395331
Sat Oct 22 10:42:02 GMT 2022,0.5,1396160
Sat Oct 22 10:42:03 GMT 2022,33,1396083
Sat Oct 22 10:42:05 GMT 2022,33,1394935
Sat Oct 22 10:42:07 GMT 2022,33,1395840
Sat Oct 22 10:42:08 GMT 2022,34,1395171
Sat Oct 22 10:42:10 GMT 2022,34,1396443
Sat Oct 22 10:42:11 GMT 2022,34,1395239
Sat Oct 22 10:42:13 GMT 2022,34,1392468
Sat Oct 22 10:42:15 GMT 2022,1.1,1391499
Sat Oct 22 10:42:16 GMT 2022,1.1,1391977
Sat Oct 22 10:42:18 GMT 2022,1.1,1392385
Sat Oct 22 10:42:19 GMT 2022,1.1,1393886
Sat Oct 22 10:42:21 GMT 2022,0.4,1393237
Sat Oct 22 10:42:22 GMT 2022,0.4,1393253
Sat Oct 22 10:42:24 GMT 2022,0.4,1394910
Sat Oct 22 10:42:26 GMT 2022,19,1394437
Sat Oct 22 10:42:27 GMT 2022,19,1395177
Sat Oct 22 10:42:29 GMT 2022,19,1397013
Sat Oct 22 10:42:30 GMT 2022,19,1399500
Sat Oct 22 10:42:32 GMT 2022,22,1399455
Sat Oct 22 10:42:33 GMT 2022,22,1397839
Sat Oct 22 10:42:35 GMT 2022,22,1397683
Sat Oct 22 10:42:37 GMT 2022,22,1397156
Sat Oct 22 10:42:38 GMT 2022,1.2,1383099
